,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,96677000000.0,394404000000.0,4448334000000.0,2641618000000.0,355013000000.0,68492000000.0,7444965000000.0,419524000000.0,119398000000.0,1870948000000.0,441302000000.0,45486000000.0,-43258000000.0,186460000000.0,289459000000.0,1895192000000.0,186457000000.0,119082000000.0,15247000000.0,2906205000000.0,2784974000000.0,1425163000000.0,2499455000000.0,17340000000.0,826596000000.0,2037702000000.0,1532181000000.0,1449801000000.0
2019-03-31,106131000000.0,393917000000.0,4442161000000.0,3230788000000.0,376579000000.0,864173000000.0,8049528000000.0,419524000000.0,147742000000.0,2300175000000.0,387747000000.0,52803000000.0,117172000000.0,178900000000.0,163176000000.0,2200538000000.0,88357000000.0,171177000000.0,176003000000.0,3246669000000.0,2859211000000.0,1605814000000.0,3071854000000.0,12844000000.0,968333000000.0,1815906000000.0,1567116000000.0,821010000000.0
2018-03-31,97131000000.0,386867000000.0,4231238000000.0,3136991000000.0,387905000000.0,872203000000.0,7756134000000.0,419524000000.0,145896000000.0,2141658000000.0,418673000000.0,42263000000.0,188942000000.0,153040000000.0,142869000000.0,2160194000000.0,34944000000.0,505384000000.0,321104000000.0,3123857000000.0,2532977000000.0,1806866000000.0,2997597000000.0,12351000000.0,832040000000.0,1652371000000.0,1399821000000.0,782607000000.0
2017-03-31,52633000000.0,386873000000.0,3970908000000.0,2948233000000.0,342782000000.0,746950000000.0,7261923000000.0,419524000000.0,314112000000.0,1949960000000.0,391615000000.0,38652000000.0,191876000000.0,227581000000.0,88111000000.0,1955134000000.0,55521000000.0,140000000000.0,323939000000.0,2840835000000.0,2244436000000.0,1857786000000.0,2856948000000.0,4654000000.0,621910000000.0,1615715000000.0,1215649000000.0,728300000000.0
