,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,14288000000.0,60198000000.0,1136081000000.0,750157000000.0,3757000000.0,367679000000.0,1889995000000.0,122742000000.0,37990000000.0,556304000000.0,68038000000.0,10913000000.0,12748000000.0,482722000000.0,957437000000.0,12746000000.0,10000000000.0,76428000000.0,204400000000.0,1299022000000.0,359537000000.0,735869000000.0,614871000000.0,110196000000.0,163439000000.0,491569000000.0
2019-03-31,13027000000.0,60198000000.0,1123786000000.0,720423000000.0,1967000000.0,326190000000.0,1846176000000.0,122742000000.0,47773000000.0,465127000000.0,72145000000.0,72356000000.0,3917000000.0,467750000000.0,924791000000.0,3914000000.0,,109859000000.0,219745000000.0,1200436000000.0,409051000000.0,707396000000.0,541888000000.0,126472000000.0,143025000000.0,507335000000.0
2018-03-31,11553000000.0,60199000000.0,1261806000000.0,667152000000.0,1867000000.0,412297000000.0,1930825000000.0,122742000000.0,84292000000.0,382462000000.0,91861000000.0,101749000000.0,2010000000.0,687456000000.0,1022625000000.0,2008000000.0,10500000000.0,103239000000.0,188397000000.0,1352263000000.0,376602000000.0,655599000000.0,441457000000.0,146899000000.0,139058000000.0,509576000000.0
2017-03-31,5084000000.0,85150000000.0,1189266000000.0,568778000000.0,2034000000.0,437532000000.0,1760078000000.0,122742000000.0,94889000000.0,278613000000.0,88345000000.0,82273000000.0,3030000000.0,535592000000.0,986994000000.0,3029000000.0,10000000000.0,83383000000.0,175982000000.0,1223572000000.0,352410000000.0,563694000000.0,419834000000.0,113445000000.0,173257000000.0,424493000000.0
