,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,96767000000.0,164041000000.0,3917032000000.0,1734750000000.0,206454000000.0,223999000000.0,5858236000000.0,142147000000.0,70213000000.0,962840000000.0,1198769000000.0,465722000000.0,27191000000.0,207896000000.0,664001000000.0,16266000000.0,208328000000.0,571004000000.0,4107252000000.0,1115634000000.0,511392000000.0,1637983000000.0,7657000000.0,500566000000.0,2054262000000.0,329302000000.0,66368000000.0
2019-03-31,95128000000.0,162498000000.0,3817089000000.0,1770945000000.0,186159000000.0,238754000000.0,5774193000000.0,142023000000.0,78066000000.0,858581000000.0,1205365000000.0,607843000000.0,23692000000.0,176814000000.0,688942000000.0,20766000000.0,306065000000.0,613121000000.0,4088084000000.0,1072869000000.0,494420000000.0,1675817000000.0,6767000000.0,449770000000.0,1922782000000.0,361452000000.0,57967000000.0
2018-03-31,94241000000.0,161819000000.0,3924603000000.0,1698674000000.0,180412000000.0,231324000000.0,5803689000000.0,141898000000.0,88655000000.0,763277000000.0,1155226000000.0,631680000000.0,15206000000.0,287153000000.0,665484000000.0,13841000000.0,213901000000.0,636974000000.0,3981871000000.0,1229041000000.0,483330000000.0,1604433000000.0,8219000000.0,410379000000.0,2103893000000.0,434635000000.0,61169000000.0
2017-03-31,99542000000.0,161477000000.0,3716656000000.0,1593305000000.0,174154000000.0,209753000000.0,5484115000000.0,141659000000.0,79884000000.0,674259000000.0,1059467000000.0,615910000000.0,12472000000.0,243681000000.0,586623000000.0,11082000000.0,234356000000.0,621399000000.0,3856757000000.0,1081690000000.0,433654000000.0,1493763000000.0,13515000000.0,336317000000.0,2070566000000.0,408293000000.0,56099000000.0
