,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt
2020-03-31,18984000000.0,74399000000.0,150191000000.0,268141000000.0,802000000.0,37237000000.0,419134000000.0,47399000000.0,7738000000.0,174268000000.0,43570000000.0,15439000000.0,-27925000000.0,23735000000.0,131432000000.0,96766000000.0,23735000000.0,-89000000.0,116631000000.0,187743000000.0,56602000000.0,233718000000.0,6755000000.0,31818000000.0,9855000000.0,10000000000.0,31264000000.0,
2019-03-31,20189000000.0,74426000000.0,101633000000.0,275627000000.0,777000000.0,26616000000.0,378037000000.0,47399000000.0,5655000000.0,173544000000.0,11077000000.0,17891000000.0,-19742000000.0,21143000000.0,159242000000.0,70831000000.0,21143000000.0,1583000000.0,82241000000.0,207721000000.0,28852000000.0,237547000000.0,1695000000.0,32814000000.0,9803000000.0,8315000000.0,31530000000.0,4997000000.0
2018-03-31,19002000000.0,74426000000.0,108569000000.0,253782000000.0,757000000.0,24345000000.0,363108000000.0,47399000000.0,6462000000.0,152668000000.0,11431000000.0,17868000000.0,-20711000000.0,21951000000.0,154485000000.0,69290000000.0,21951000000.0,610000000.0,79077000000.0,195672000000.0,29538000000.0,216912000000.0,1079000000.0,26806000000.0,14744000000.0,6840000000.0,31252000000.0,4997000000.0
2017-03-31,16877000000.0,74426000000.0,101952000000.0,234441000000.0,751000000.0,20435000000.0,337144000000.0,47399000000.0,4669000000.0,131763000000.0,10795000000.0,17897000000.0,-19147000000.0,25398000000.0,134743000000.0,56846000000.0,22335000000.0,2157000000.0,75598000000.0,174948000000.0,26426000000.0,199667000000.0,1309000000.0,26797000000.0,19678000000.0,7430000000.0,8330000000.0,4997000000.0
