Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-10-24,1.1650297602768243,1.1650297602768243,1.1110939220935543,1.121880292892456,21520308,0.0,0.0
1991-10-25,1.1218801229192072,1.1542422771453857,1.1218801229192072,1.1542422771453857,2115239,0.0,0.0
1991-10-28,1.1434548725812943,1.2405412197113037,1.1434548725812943,1.2405412197113037,2660850,0.0,0.0
1991-10-29,1.229753912909084,1.2513286436955298,1.229753912909084,1.2405412197113037,2511633,0.0,0.0
1991-10-30,1.2405410535287857,1.2944769944046075,1.2405410535287857,1.2729032039642334,2615288,0.0,0.0
1991-10-31,1.3052646575598574,1.3052646575598574,1.251328706741333,1.251328706741333,1101473,0.0,0.0
1991-11-01,1.2513286436955298,1.2729033744819755,1.229753912909084,1.2405412197113037,703941,0.0,0.0
1991-11-04,1.2405410934511414,1.2621159392237427,1.2189663648605347,1.2189663648605347,609398,0.0,0.0
1991-11-05,1.2513286436955298,1.2513286436955298,1.218966488924858,1.2405412197113037,387281,0.0,0.0
1991-11-06,1.229753912909084,1.2405412197113037,1.218966488924858,1.2405412197113037,755198,0.0,0.0
1991-11-07,1.2405412197113037,1.2405412197113037,1.218966488924858,1.2405412197113037,264263,0.0,0.0
1991-11-08,1.2189663648605347,1.2405410934511414,1.2189663648605347,1.2189663648605347,321216,0.0,0.0
1991-11-11,1.2189664284415933,1.2513285816065043,1.2189664284415933,1.229753851890564,187945,0.0,0.0
1991-11-12,1.262116131269063,1.262116131269063,1.2297539748678856,1.251328706741333,617372,0.0,0.0
1991-11-13,1.229753912909084,1.2513286436955298,1.229753912909084,1.2405412197113037,53536,0.0,0.0
1991-11-14,1.2621159553527832,1.2621159553527832,1.2297538034623081,1.2621159553527832,210727,0.0,0.0
1991-11-15,1.229753851890564,1.2729033113224448,1.229753851890564,1.229753851890564,220978,0.0,0.0
1991-11-18,1.2297540253677646,1.240541333156463,1.1973918676376345,1.1973918676376343,341719,0.0,0.0
1991-11-19,1.2189668713052082,1.2189668713052082,1.0140077434049517,1.0679446458816528,894164,0.0,0.0
1991-11-20,1.0679445127825493,1.1542425147878743,1.0679445127825493,1.1326677799224854,455625,0.0,0.0
1991-11-21,1.16502988470218,1.2081794738769531,1.132667839298644,1.2081794738769531,129853,0.0,0.0
1991-11-22,1.2081791101080703,1.218966416267303,1.186604380607605,1.186604380607605,158330,0.0,0.0
1991-11-25,1.1866046151218186,1.2081793488861992,1.165029764175415,1.165029764175415,281348,0.0,0.0
1991-11-26,1.165029764175415,1.165029764175415,1.1542424558842361,1.165029764175415,58092,0.0,0.0
1991-11-27,1.1542425147878743,1.1650298236295542,1.1326677799224854,1.1326677799224854,190223,0.0,0.0
1991-11-29,1.121880292892456,1.1650297602768243,1.121880292892456,1.121880292892456,14808,0.0,0.0
1991-12-02,1.1650295889362652,1.1758170127868652,1.1326675517484754,1.1758170127868652,243759,0.0,0.0
1991-12-03,1.1326677799224854,1.1326677799224854,1.1326677799224854,1.1326677799224854,2278,0.0,0.0
