Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02,0.5056179761886597,0.5105428256301435,0.5006931267471758,0.5056179761886597,163200,0.0,0.0
1962-01-03,0.5056178426135093,0.5105426907539368,0.5006929944730819,0.5105426907539368,156000,0.0,0.0
1962-01-04,0.5220344605795806,0.5384505383888288,0.5220344605795806,0.5236759781837463,355200,0.0,0.0
1962-01-05,0.5236753091969395,0.5351668195134703,0.5220337936897834,0.5286001563072205,163200,0.0,0.0
1962-01-08,0.5286002650951155,0.5368084454977954,0.5253172334051434,0.5318835973739624,204000,0.0,0.0
1962-01-09,0.5318839375032197,0.5417336400495757,0.5269590862300418,0.5368087887763977,290400,0.0,0.0
1962-01-10,0.5368088115309372,0.5400921460485872,0.5286006255313519,0.5302424430847168,182400,0.0,0.0
1962-01-11,0.5302420635304463,0.5384499430656433,0.5253172155737823,0.5384499430656433,384000,0.0,0.0
1962-01-12,0.5384501697917585,0.5482998698525162,0.5318838032809171,0.5417335033416748,352800,0.0,0.0
1962-01-15,0.5417337470621039,0.5450170820891588,0.5318840425700656,0.5400922298431396,280800,0.0,0.0
1962-01-16,0.5384401134465912,0.5384401134465912,0.5318332859064362,0.5351366996765137,163200,0.010417,0.0
1962-01-17,0.5351369093113649,0.5417434370122308,0.5318334942472056,0.5334853529930115,160800,0.0,0.0
1962-01-18,0.5334855999238988,0.5450471043586731,0.5334855999238988,0.5450471043586731,261600,0.0,0.0
1962-01-19,0.5450468510389328,0.5549567937850952,0.5351369082927704,0.5549567937850952,357600,0.0,0.0
1962-01-22,0.5549571236076472,0.5615636552223371,0.5533055663108826,0.5533055663108826,261600,0.0,0.0
1962-01-23,0.5533052592615321,0.5582602308297624,0.5417434573173523,0.5417434573173523,223200,0.0,0.0
1962-01-24,0.5417429797292418,0.5417429797292418,0.5285299354805852,0.5384398698806763,120000,0.0,0.0
1962-01-25,0.5384403445568414,0.5466984288855825,0.5367884857491221,0.5417434573173523,151200,0.0,0.0
1962-01-26,0.5417434573173523,0.5466984288855825,0.5351369293688666,0.5417434573173523,108000,0.0,0.0
1962-01-29,0.5417436564663939,0.5466986298561096,0.5400920994790137,0.5466986298561096,122400,0.0,0.0
1962-01-30,0.5450463920050045,0.5450463920050045,0.5367880125291963,0.5384398698806763,120000,0.0,0.0
1962-01-31,0.5384403445568414,0.5466984288855825,0.5384403445568414,0.5417434573173523,189600,0.0,0.0
1962-02-01,0.5417435593683948,0.5549569201818993,0.5417435593683948,0.5516535043716431,112800,0.0,0.0
1962-02-02,0.5516533872442523,0.5533052460124173,0.5466984157946708,0.5483502745628357,199200,0.0,0.0
1962-02-05,0.5483504892710649,0.5500020462584452,0.5466986298561096,0.5466986298561096,96000,0.0,0.0
1962-02-06,0.5483504815148319,0.5533054548344611,0.5483504815148319,0.5500020384788513,105600,0.0,0.0
1962-02-07,0.5500019893454133,0.5533054054059184,0.543395459651947,0.543395459651947,122400,0.0,0.0
1962-02-08,0.543395459651947,0.5450470164684277,0.543395459651947,0.543395459651947,141600,0.0,0.0
1962-02-09,0.5433955350488258,0.5450470920944622,0.5367887020111084,0.5367887020111084,115200,0.0,0.0
1962-02-12,0.5367880125291963,0.5384398698806763,0.5301814904048681,0.5384398698806763,98400,0.0,0.0
1962-02-13,0.5384405614843306,0.5400921185299671,0.5334855879198355,0.5367887020111084,86400,0.0,0.0
1962-02-14,0.536788380863113,0.536788380863113,0.5285302981479637,0.5318334102630615,177600,0.0,0.0
1962-02-15,0.5301818557258285,0.5301818557258285,0.5219234705595931,0.5285302996635437,60000,0.0,0.0
1962-02-16,0.5285302981479637,0.5351368248055641,0.5186203569478607,0.5318334102630615,88800,0.0,0.0
1962-02-19,0.5318334102630615,0.536788380863113,0.52687843966301,0.5318334102630615,170400,0.0,0.0
1962-02-20,0.5318336800796417,0.5334855394026375,0.5285305662887665,0.5301821231842041,67200,0.0,0.0
1962-02-21,0.5301820522079002,0.5301820522079002,0.5153171348562767,0.5186205506324768,98400,0.0,0.0
1962-02-23,0.5186205506324768,0.525227079757359,0.5153171348562767,0.5186205506324768,96000,0.0,0.0
1962-02-26,0.5285299354805852,0.5384398698806763,0.5285299354805852,0.5384398698806763,158400,0.0,0.0
1962-02-27,0.5384403243755241,0.5417434370122308,0.5318334942472056,0.5334853529930115,117600,0.0,0.0
1962-02-28,0.5334853529930115,0.5400918806938775,0.5285303816104989,0.5334853529930115,139200,0.0,0.0
1962-03-01,0.5334853529930115,0.5400918806938775,0.5334853529930115,0.5334853529930115,74400,0.0,0.0
1962-03-02,0.5334851440051419,0.5351366996765137,0.5285301745636928,0.5351366996765137,105600,0.0,0.0
1962-03-05,0.5351366996765137,0.5367882553478853,0.5285301745636928,0.5351366996765137,79200,0.0,0.0
1962-03-06,0.5351368248055641,0.5400917954056156,0.5285302981479637,0.5318334102630615,98400,0.0,0.0
1962-03-07,0.5318336592094365,0.5318336592094365,0.5219237133705802,0.5252271294593811,172800,0.0,0.0
1962-03-08,0.5252270482835315,0.5268786048589044,0.5186205195545405,0.5202720761299133,98400,0.0,0.0
1962-03-09,0.5202721073068179,0.5219236639811591,0.5186205506324768,0.5186205506324768,86400,0.0,0.0
1962-03-12,0.5186201425076803,0.5202716978823405,0.51201331615448,0.51201331615448,96000,0.0,0.0
1962-03-13,0.512013430074918,0.5186202578981045,0.5037553489369552,0.5153168439865112,141600,0.0,0.0
1962-03-14,0.5169688851579627,0.526878833770752,0.5169688851579627,0.526878833770752,117600,0.0,0.0
1962-03-15,0.5268786336564361,0.5268786336564361,0.5186205479007111,0.5219236612319946,139200,0.0,0.0
1962-03-16,0.5219238594643574,0.526878833770752,0.5219238594643574,0.526878833770752,79200,0.0,0.0
1962-03-19,0.526878833770752,0.5334856677976988,0.5235757191849095,0.526878833770752,105600,0.0,0.0
1962-03-20,0.5285299354805852,0.5384398698806763,0.5285299354805852,0.5384398698806763,177600,0.0,0.0
1962-03-21,0.5384404913870382,0.5400920482176654,0.5219237133705802,0.5252271294593811,232800,0.0,0.0
1962-03-22,0.5285303816104989,0.5367884656297183,0.5285303816104989,0.5334853529930115,268800,0.0,0.0
1962-03-23,0.5334853529930115,0.5384403243755241,0.5301819379288523,0.5334853529930115,189600,0.0,0.0
1962-03-26,0.5334855394026375,0.5351370962980752,0.525227150070333,0.5301821231842041,124800,0.0,0.0
1962-03-27,0.5301821231842041,0.5318336800796417,0.5285305662887665,0.5301821231842041,112800,0.0,0.0
1962-03-28,0.5301822221607243,0.5400921702384949,0.5301822221607243,0.5400921702384949,146400,0.0,0.0
1962-03-29,0.5400918806938775,0.5400918806938775,0.5318334942472056,0.5334853529930115,91200,0.0,0.0
1962-03-30,0.5334856389958528,0.5400921702384949,0.5318337793644812,0.5400921702384949,86400,0.0,0.0
1962-04-02,0.5384405125165086,0.5384405125165086,0.5268787069657707,0.5301821231842041,230400,0.0,0.0
1962-04-03,0.5301818557258285,0.5367883824023734,0.5268784411738532,0.5285302996635437,168000,0.0,0.0
1962-04-04,0.5285305662887665,0.5334855394026375,0.5268787069657707,0.5301821231842041,115200,0.0,0.0
1962-04-05,0.5301817302350644,0.5351366996765137,0.5285301745636928,0.5351366996765137,192000,0.0,0.0
1962-04-06,0.5334853529930115,0.5334853529930115,0.5268785228646929,0.5334853529930115,148800,0.0,0.0
1962-04-09,0.5334856677976988,0.5334856677976988,0.526878833770752,0.526878833770752,124800,0.0,0.0
1962-04-10,0.52687843966301,0.5318334102630615,0.5235753275479121,0.5318334102630615,120000,0.0,0.0
1962-04-11,0.5318336800796417,0.5367886531935128,0.525227150070333,0.5301821231842041,182400,0.0,0.0
1962-04-12,0.5268786862900083,0.5268786862900083,0.5186205997093257,0.5252271294593811,158400,0.0,0.0
1962-04-13,0.5235751110589407,0.5235751110589407,0.51201331615448,0.51201331615448,38400,0.0,0.0
1962-04-16,0.513676614160401,0.513676614160401,0.49539029018597763,0.5020400285720825,129600,0.010417,0.0
1962-04-17,0.5037018983971839,0.5170010598846477,0.5037018983971839,0.5086890459060669,172800,0.0,0.0
1962-04-18,0.508688631209236,0.5153380543365134,0.5053637674500577,0.5120134949684143,132000,0.0,0.0
1962-04-19,0.5120134949684143,0.5186629180956916,0.5120134949684143,0.5120134949684143,81600,0.0,0.0
1962-04-23,0.5103511638559267,0.5103511638559267,0.4920651650944351,0.493727445602417,136800,0.0,0.0
1962-04-24,0.49539029018597763,0.5020400285720825,0.49539029018597763,0.5020400285720825,103200,0.0,0.0
1962-04-25,0.49871479978366773,0.49871479978366773,0.4887405037879944,0.4887405037879944,120000,0.0,0.0
1962-04-26,0.49040296731642397,0.5037021350522541,0.49040296731642397,0.4953901171684265,163200,0.0,0.0
1962-04-27,0.49538972245805146,0.4970523073450059,0.4854154307012368,0.4920651614665985,182400,0.0,0.0
1962-04-30,0.4920654531038644,0.4920654531038644,0.46879199041384245,0.4721168577671051,187200,0.0,0.0
1962-05-01,0.472116774257977,0.47710392221002834,0.4554927448235696,0.4754413366317749,228000,0.0,0.0
1962-05-02,0.47544151373688237,0.48375353155036765,0.47544151373688237,0.47876638174057007,139200,0.0,0.0
1962-05-03,0.47876618673963306,0.5003770589828491,0.4771039056105684,0.5003770589828491,79200,0.0,0.0
1962-05-04,0.500377267020429,0.5053644168724315,0.4953901171684265,0.4953901171684265,76800,0.0,0.0
1962-05-07,0.4953901171684265,0.49871498520025165,0.4920655535280718,0.4953901171684265,182400,0.0,0.0
1962-05-08,0.4953901171684265,0.5020398532320768,0.49372783534824916,0.4953901171684265,129600,0.0,0.0
1962-05-09,0.49538972245805146,0.4987145878407323,0.47876600432710303,0.4920651614665985,96000,0.0,0.0
