Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,2.00009577189173,1.9311269521713257,1.9311269521713257,70800,0.0,0.0
1980-03-18,0.0,1.9157994985580442,1.8698203119958248,1.9157994985580444,100200,0.0,0.0
1980-03-19,0.0,1.946453298088045,1.9311269521713257,1.9311269521713257,45000,0.0,0.0
1980-03-20,0.0,1.946453298088045,1.9311269521713257,1.9311269521713257,79800,0.0,0.0
1980-03-21,0.0,1.9464542865753174,1.915801579175209,1.9464542865753174,288000,0.0,0.0
1980-03-24,0.0,1.9387879563779922,1.8851455450057983,1.8851455450057983,72600,0.0,0.0
1980-03-25,0.0,1.900472546552676,1.8698198795318604,1.8698198795318604,82200,0.0,0.0
1980-03-26,0.0,1.8851459260554042,1.8468300104141235,1.8468300104141235,62400,0.0,0.0
1980-03-27,0.0,1.8391682247103527,1.6552514022393172,1.6859042644500732,517200,0.0,0.0
1980-03-28,0.0,1.8085140595932807,1.716555714607239,1.7165557146072388,299400,0.0,0.0
1980-03-31,0.0,1.7778623104095461,1.7242198564111824,1.777862310409546,85800,0.0,0.0
1980-04-01,0.0,1.8238419294357302,1.77786272260455,1.82384192943573,36600,0.0,0.0
1980-04-02,0.0,1.9157994985580442,1.8315042062628568,1.9157994985580444,133200,0.0,0.0
1980-04-03,0.0,1.9617808156722392,1.9311279328752633,1.9464542865753174,60000,0.0,0.0
1980-04-07,0.0,1.900472546552676,1.8698198795318604,1.8698198795318604,239400,0.0,0.0
1980-04-08,0.0,1.8851467068773602,1.8544938564300537,1.8544938564300537,29400,0.0,0.0
1980-04-09,0.0,1.854494654284531,1.7778627582921447,1.8391683101654053,423600,0.0,0.0
1980-04-10,0.0,1.8698203693520483,1.8544938564300537,1.8544938564300537,49800,0.0,0.0
1980-04-11,0.0,1.8698211362669102,1.7855258068119102,1.82384192943573,122400,0.0,0.0
1980-04-14,0.0,1.8391682732472052,1.8085154102275003,1.82384192943573,176400,0.0,0.0
1980-04-15,0.0,1.823841506580511,1.7778623104095461,1.777862310409546,141600,0.0,0.0
