,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,3008000000.0,17606000000.0,192341000000.0,175111000000.0,2982000000.0,27515000000.0,370434000000.0,20000000000.0,1680000000.0,125489000000.0,21681000000.0,719000000.0,12016000000.0,3008000000.0,15536000000.0,120319000000.0,3006000000.0,1626000000.0,16977000000.0,171031000000.0,151187000000.0,41481000000.0,171384000000.0,74975000000.0,45129000000.0,58996000000.0,60790000000.0
2019-03-31,3206000000.0,17586000000.0,190664000000.0,166294000000.0,2487000000.0,19832000000.0,359445000000.0,20000000000.0,1886000000.0,116474000000.0,22232000000.0,,12234000000.0,2925000000.0,14366000000.0,117924000000.0,2925000000.0,3226000000.0,17176000000.0,162304000000.0,148863000000.0,42147000000.0,163088000000.0,76921000000.0,45835000000.0,55690000000.0,64021000000.0
2018-03-31,3921000000.0,17585000000.0,195568000000.0,155020000000.0,2317000000.0,20119000000.0,352905000000.0,20000000000.0,6575000000.0,108186000000.0,22796000000.0,,9249000000.0,2141000000.0,14620000000.0,140670000000.0,2139000000.0,22052000000.0,13892000000.0,164794000000.0,146510000000.0,35539000000.0,151099000000.0,71403000000.0,27089000000.0,53912000000.0,64496000000.0
2017-03-31,4929000000.0,17583000000.0,196022000000.0,143179000000.0,2306000000.0,17804000000.0,341507000000.0,20000000000.0,6806000000.0,97336000000.0,21718000000.0,,8260000000.0,2127000000.0,16657000000.0,121060000000.0,2126000000.0,8506000000.0,12831000000.0,164596000000.0,138665000000.0,31190000000.0,138250000000.0,66752000000.0,47304000000.0,48450000000.0,59886000000.0
