,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,186963000000.0,70741000000.0,697637000000.0,485687000000.0,20905000000.0,185296000000.0,1204229000000.0,64506000000.0,52635000000.0,339817000000.0,95927000000.0,54429000000.0,10623000000.0,42502000000.0,130013000000.0,352977000000.0,42501000000.0,10730000000.0,13078000000.0,341044000000.0,514763000000.0,64528000000.0,244295000000.0,21000000000.0,141084000000.0,232861000000.0,170031000000.0,76927000000.0
2019-12-31,184710000000.0,70741000000.0,700938000000.0,497701000000.0,20156000000.0,197155000000.0,1218795000000.0,64506000000.0,71013000000.0,371435000000.0,133506000000.0,64499000000.0,-8981000000.0,55314000000.0,110342000000.0,464273000000.0,55313000000.0,15730000000.0,-6390000000.0,314757000000.0,532623000000.0,66892000000.0,248492000000.0,,170164000000.0,85791000000.0,181104000000.0,96937000000.0
2018-12-31,152796000000.0,70748000000.0,541156000000.0,449533000000.0,18929000000.0,191454000000.0,1009618000000.0,64506000000.0,72503000000.0,319001000000.0,140642000000.0,12610000000.0,-4722000000.0,30003000000.0,125891000000.0,339940000000.0,30001000000.0,10730000000.0,-1893000000.0,235185000000.0,512684000000.0,66340000000.0,284127000000.0,,164502000000.0,58105000000.0,149788000000.0,102292000000.0
2017-12-31,156420000000.0,70808000000.0,503554000000.0,424321000000.0,21550000000.0,168547000000.0,949425000000.0,64506000000.0,61481000000.0,271681000000.0,141374000000.0,12166000000.0,17326000000.0,30751000000.0,166698000000.0,291379000000.0,30658000000.0,731000000.0,18200000000.0,158681000000.0,526245000000.0,65162000000.0,255735000000.0,7781000000.0,160331000000.0,68835000000.0,129954000000.0,87032000000.0
