,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,72660000000.0,83501000000.0,1291419000000.0,1115142000000.0,127897000000.0,105507000000.0,2534458000000.0,90873000000.0,63575000000.0,818701000000.0,133609000000.0,118063000000.0,122067000000.0,25947000000.0,236124000000.0,563898000000.0,25944000000.0,75815000000.0,150237000000.0,1246885000000.0,860962000000.0,209941000000.0,924419000000.0,286428000000.0,533047000000.0,274835000000.0,151874000000.0
2019-12-31,69964000000.0,92593000000.0,1052780000000.0,1157097000000.0,125538000000.0,95463000000.0,2335415000000.0,90873000000.0,48523000000.0,811589000000.0,125990000000.0,103946000000.0,162042000000.0,21301000000.0,113784000000.0,482490000000.0,21297000000.0,69096000000.0,190510000000.0,1177691000000.0,742612000000.0,219901000000.0,983187000000.0,289081000000.0,400896000000.0,291224000000.0,152502000000.0
2018-12-31,56644000000.0,94368000000.0,982173000000.0,1137204000000.0,116399000000.0,99129000000.0,2235776000000.0,90873000000.0,45429000000.0,773760000000.0,116474000000.0,89076000000.0,178203000000.0,20145000000.0,123503000000.0,463098000000.0,20140000000.0,71087000000.0,207024000000.0,1108934000000.0,733196000000.0,227781000000.0,991484000000.0,287250000000.0,392729000000.0,277014000000.0,156594000000.0
2017-12-31,58038000000.0,101420000000.0,938666000000.0,1184034000000.0,105860000000.0,93993000000.0,2228560000000.0,90873000000.0,46123000000.0,735653000000.0,131590000000.0,78757000000.0,256088000000.0,23160000000.0,126417000000.0,455288000000.0,23157000000.0,62941000000.0,299717000000.0,1060601000000.0,722522000000.0,285482000000.0,1047239000000.0,288274000000.0,349277000000.0,261708000000.0,159489000000.0
