,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,110288000000.0,818056000000.0,12551936000000.0,4064289000000.0,360484000000.0,982941000000.0,16976709000000.0,605814000000.0,731951000000.0,4125043000000.0,1272684000000.0,4644000000.0,-1484624000000.0,489804000000.0,1295096000000.0,8065246000000.0,228012000000.0,2592436000000.0,-1345362000000.0,2107217000000.0,10675939000000.0,1170336000000.0,3949357000000.0,260510000000.0,347661000000.0,83048000000.0,1340423000000.0,1333922000000.0
2019-03-31,128330000000.0,814682000000.0,13328835000000.0,5302675000000.0,320835000000.0,1183573000000.0,18952345000000.0,605814000000.0,938705000000.0,4961980000000.0,1351236000000.0,6141000000.0,-1079801000000.0,560196000000.0,1171874000000.0,7730531000000.0,326759000000.0,,-940344000000.0,2598874000000.0,11613105000000.0,1334518000000.0,5168204000000.0,139470000000.0,503984000000.0,165000000000.0,1257923000000.0,1532977000000.0
2018-03-31,122063000000.0,815913000000.0,13038225000000.0,5397796000000.0,303914000000.0,1202701000000.0,18739935000000.0,605814000000.0,768163000000.0,4921722000000.0,1336477000000.0,6719000000.0,-945653000000.0,550594000000.0,1073609000000.0,6744384000000.0,321426000000.0,,-805683000000.0,2624059000000.0,11530393000000.0,1262291000000.0,5269014000000.0,71200000000.0,727919000000.0,175000000000.0,1290549000000.0,1599075000000.0
2017-03-31,120043000000.0,817464000000.0,13253872000000.0,4862238000000.0,304898000000.0,1212714000000.0,18421008000000.0,605814000000.0,895750000000.0,4349136000000.0,1582292000000.0,7764000000.0,-910176000000.0,396755000000.0,1075055000000.0,7054220000000.0,176354000000.0,,-769479000000.0,2624073000000.0,11462549000000.0,1135752000000.0,4734431000000.0,121524000000.0,794572000000.0,320622000000.0,1273161000000.0,1488771000000.0
