,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,13938000000.0,7199000000.0,653492000000.0,285746000000.0,32837000000.0,37705000000.0,972075000000.0,54259000000.0,10258000000.0,232559000000.0,40368000000.0,29345000000.0,-8271000000.0,8136000000.0,272187000000.0,271184000000.0,8129000000.0,31521000000.0,-419000000.0,33152000000.0,494449000000.0,393055000000.0,242463000000.0,13500000000.0,193011000000.0,330956000000.0,2168000000.0,174140000000.0
2019-03-31,16229000000.0,4873000000.0,530698000000.0,257291000000.0,16218000000.0,12051000000.0,804207000000.0,54259000000.0,13715000000.0,206181000000.0,42920000000.0,26118000000.0,-8022000000.0,9963000000.0,186325000000.0,227585000000.0,9960000000.0,42736000000.0,-194000000.0,21332000000.0,388238000000.0,342327000000.0,214944000000.0,3325000000.0,180336000000.0,255191000000.0,2420000000.0,153552000000.0
2018-03-31,13858000000.0,14026000000.0,442839000000.0,222375000000.0,16252000000.0,13236000000.0,681466000000.0,54259000000.0,16394000000.0,121089000000.0,33619000000.0,25045000000.0,33001000000.0,9935000000.0,185813000000.0,175961000000.0,9932000000.0,21339000000.0,45996000000.0,19711000000.0,388676000000.0,224241000000.0,183472000000.0,3941000000.0,167260000000.0,228581000000.0,11882000000.0,124401000000.0
2017-03-31,8919000000.0,13719000000.0,317815000000.0,180459000000.0,13213000000.0,12572000000.0,511487000000.0,54259000000.0,20367000000.0,92522000000.0,22846000000.0,25736000000.0,19959000000.0,2283000000.0,119323000000.0,162552000000.0,2279000000.0,18607000000.0,30420000000.0,19062000000.0,312203000000.0,143284000000.0,145804000000.0,2970000000.0,151365000000.0,129425000000.0,15180000000.0,107470000000.0
