,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,18914000000.0,14909000000.0,92378000000.0,120964000000.0,1633000000.0,35120000000.0,214975000000.0,5483000000.0,8887000000.0,109795000000.0,2544000000.0,1509000000.0,-9223000000.0,3819000000.0,33287000000.0,74117000000.0,3818000000.0,5617000000.0,4290000000.0,13465000000.0,133297000000.0,43971000000.0,100541000000.0,70819000000.0,15717000000.0,9363000000.0,22475000000.0
2019-03-31,20085000000.0,14909000000.0,94808000000.0,115069000000.0,1544000000.0,31131000000.0,211421000000.0,5483000000.0,6355000000.0,97893000000.0,3573000000.0,1288000000.0,-3216000000.0,1657000000.0,27200000000.0,74600000000.0,1656000000.0,5255000000.0,10324000000.0,14249000000.0,128270000000.0,45872000000.0,93696000000.0,72423000000.0,16635000000.0,10281000000.0,26009000000.0
2018-03-31,22313000000.0,14361000000.0,93964000000.0,103370000000.0,1302000000.0,28931000000.0,198636000000.0,5483000000.0,10564000000.0,88185000000.0,4687000000.0,753000000.0,-4659000000.0,144000000.0,18575000000.0,68125000000.0,142000000.0,5492000000.0,8919000000.0,16393000000.0,115856000000.0,43177000000.0,80304000000.0,68594000000.0,21152000000.0,6763000000.0,21820000000.0
2017-03-31,21903000000.0,14200000000.0,101923000000.0,90211000000.0,560000000.0,26497000000.0,192694000000.0,5483000000.0,11428000000.0,80005000000.0,5193000000.0,836000000.0,-9477000000.0,1465000000.0,17823000000.0,76448000000.0,1463000000.0,11007000000.0,4115000000.0,16519000000.0,118255000000.0,33716000000.0,67472000000.0,70216000000.0,20282000000.0,7709000000.0,22609000000.0
