,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2021-02-28,48189000000.0,46494000000.0,1092500000000.0,267965000000.0,4965000000.0,448546000000.0,1365430000000.0,58506000000.0,43522000000.0,158498000000.0,73255000000.0,38215000000.0,4467000000.0,192951000000.0,401136000000.0,767754000000.0,33484000000.0,100000000000.0,5458000000.0,367640000000.0,690811000000.0,27624000000.0,181561000000.0,1448000000.0,224048000000.0,130000000000.0,20657000000.0,127486000000.0
2020-02-29,54682000000.0,44605000000.0,1082387000000.0,271131000000.0,4214000000.0,342439000000.0,1357732000000.0,58506000000.0,47803000000.0,165081000000.0,73759000000.0,42381000000.0,2939000000.0,76867000000.0,343587000000.0,561963000000.0,34378000000.0,,3950000000.0,392938000000.0,636697000000.0,154167000000.0,174068000000.0,,224322000000.0,310000000000.0,20985000000.0,129397000000.0
2019-02-28,59836000000.0,46984000000.0,1060510000000.0,276729000000.0,5251000000.0,255501000000.0,1342490000000.0,58506000000.0,61752000000.0,166187000000.0,70547000000.0,46836000000.0,5052000000.0,70785000000.0,354240000000.0,598522000000.0,26760000000.0,50000000000.0,6080000000.0,382300000000.0,623998000000.0,158735000000.0,170057000000.0,,187144000000.0,260000000000.0,20862000000.0,123408000000.0
2018-02-28,52250000000.0,46689000000.0,618811000000.0,275852000000.0,5593000000.0,187303000000.0,900256000000.0,58506000000.0,37193000000.0,166124000000.0,70503000000.0,47947000000.0,4533000000.0,71833000000.0,30124000000.0,379222000000.0,24406000000.0,575000000.0,5573000000.0,349935000000.0,231860000000.0,146431000000.0,175655000000.0,,145630000000.0,55469000000.0,18913000000.0,118174000000.0
