,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,44471000000.0,13208000000.0,330760000000.0,493002000000.0,69651000000.0,39534000000.0,893413000000.0,15993000000.0,19537000000.0,547259000000.0,73343000000.0,45535000000.0,-83458000000.0,13077000000.0,199522000000.0,233215000000.0,13078000000.0,3000000000.0,-28886000000.0,258814000000.0,490962000000.0,40554000000.0,402996000000.0,97588000000.0,112698000000.0,24202000000.0,61617000000.0,145316000000.0
2019-12-31,46606000000.0,14960000000.0,321103000000.0,473073000000.0,69827000000.0,25817000000.0,864003000000.0,15993000000.0,24891000000.0,513066000000.0,76634000000.0,47556000000.0,-70946000000.0,13142000000.0,128787000000.0,216868000000.0,13141000000.0,3759000000.0,-12177000000.0,284105000000.0,427120000000.0,45474000000.0,378911000000.0,86418000000.0,121784000000.0,27601000000.0,65240000000.0,150007000000.0
2018-12-31,52184000000.0,13058000000.0,291813000000.0,441456000000.0,62214000000.0,30675000000.0,795483000000.0,15993000000.0,23758000000.0,480457000000.0,38887000000.0,47937000000.0,-68052000000.0,9418000000.0,135065000000.0,231498000000.0,9418000000.0,5432000000.0,-15276000000.0,240628000000.0,384441000000.0,60875000000.0,341335000000.0,53520000000.0,100159000000.0,21428000000.0,71939000000.0,153494000000.0
2017-12-31,23432000000.0,421000000.0,283616000000.0,387567000000.0,65461000000.0,52980000000.0,736644000000.0,15993000000.0,18804000000.0,434298000000.0,31637000000.0,23131000000.0,-63145000000.0,20020000000.0,169903000000.0,193979000000.0,9451000000.0,3266000000.0,4507000000.0,228521000000.0,407176000000.0,34364000000.0,341004000000.0,59119000000.0,98821000000.0,58000000000.0,60529000000.0,98295000000.0
