,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,239243000000.0,78190000000.0,1485526000000.0,405961000000.0,312119000000.0,109868000000.0,2203606000000.0,140564000000.0,62919000000.0,165572000000.0,167090000000.0,359200000000.0,21635000000.0,15884000000.0,198982000000.0,412071000000.0,15883000000.0,56387000000.0,33292000000.0,727119000000.0,722644000000.0,139516000000.0,-192482000000.0,270536000000.0,906365000000.0,190207000000.0,164356000000.0
2019-12-31,22650000000.0,78912000000.0,556948000000.0,499366000000.0,20067000000.0,57652000000.0,1076381000000.0,140564000000.0,31765000000.0,249246000000.0,80212000000.0,,30644000000.0,3381000000.0,122086000000.0,262875000000.0,3381000000.0,31943000000.0,42308000000.0,473168000000.0,497057000000.0,80125000000.0,476716000000.0,169539000000.0,213861000000.0,173667000000.0,117510000000.0
2018-12-31,14950000000.0,78911000000.0,610406000000.0,445963000000.0,19377000000.0,96095000000.0,1075746000000.0,140564000000.0,31950000000.0,197717000000.0,83407000000.0,,28771000000.0,1591000000.0,113186000000.0,362181000000.0,1590000000.0,41403000000.0,40430000000.0,478406000000.0,500280000000.0,80519000000.0,431013000000.0,202344000000.0,164818000000.0,152800000000.0,139420000000.0
2017-12-31,12432000000.0,61663000000.0,659731000000.0,348472000000.0,16524000000.0,100824000000.0,1024727000000.0,140564000000.0,40008000000.0,96142000000.0,88471000000.0,,50103000000.0,1080000000.0,77248000000.0,373666000000.0,1080000000.0,57432000000.0,60606000000.0,505900000000.0,405341000000.0,99974000000.0,336040000000.0,173172000000.0,197594000000.0,114913000000.0,120762000000.0
