,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,405175000000.0,182414000000.0,714695000000.0,781755000000.0,77801000000.0,42168000000.0,1574251000000.0,168384000000.0,1105000000.0,492451000000.0,110306000000.0,250448000000.0,-61494000000.0,24892000000.0,167480000000.0,446526000000.0,15465000000.0,40651000000.0,-61494000000.0,411130000000.0,467198000000.0,15408000000.0,126132000000.0,717000000.0,206806000000.0,120292000000.0,79260000000.0,119334000000.0
2019-12-31,411374000000.0,182349000000.0,729734000000.0,756568000000.0,80997000000.0,52117000000.0,1567299000000.0,168384000000.0,1510000000.0,464705000000.0,101392000000.0,247851000000.0,-58870000000.0,24009000000.0,143564000000.0,461905000000.0,14428000000.0,61708000000.0,-58870000000.0,419482000000.0,446314000000.0,18269000000.0,97343000000.0,6200000000.0,198681000000.0,132716000000.0,84916000000.0,132524000000.0
2018-12-31,418561000000.0,182349000000.0,740539000000.0,714823000000.0,84054000000.0,54639000000.0,1539416000000.0,168384000000.0,8888000000.0,420638000000.0,99104000000.0,250685000000.0,-56548000000.0,14296000000.0,146535000000.0,439117000000.0,14291000000.0,52309000000.0,-56548000000.0,375382000000.0,443363000000.0,37129000000.0,45577000000.0,984000000.0,188215000000.0,195435000000.0,85766000000.0,303783000000.0
2017-12-31,432813000000.0,182404000000.0,775829000000.0,690437000000.0,55763000000.0,53934000000.0,1522029000000.0,168384000000.0,30110000000.0,364274000000.0,108797000000.0,254025000000.0,-24625000000.0,12706000000.0,113883000000.0,446873000000.0,12701000000.0,73834000000.0,-24625000000.0,354216000000.0,430914000000.0,37355000000.0,3599000000.0,11793000000.0,182458000000.0,211374000000.0,81015000000.0,289521000000.0
