,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,39649000000.0,26070000000.0,517506000000.0,464457000000.0,13191000000.0,139530000000.0,995154000000.0,30872000000.0,36674000000.0,367229000000.0,94817000000.0,33505000000.0,40286000000.0,30140000000.0,87067000000.0,365657000000.0,26928000000.0,4499000000.0,41366000000.0,268066000000.0,592784000000.0,31010000000.0,391303000000.0,268065000000.0,57032000000.0,200978000000.0,158489000000.0
2019-03-31,41022000000.0,26071000000.0,489050000000.0,453468000000.0,11533000000.0,141909000000.0,954051000000.0,30872000000.0,33185000000.0,348863000000.0,85760000000.0,24049000000.0,47662000000.0,30686000000.0,73589000000.0,382378000000.0,26874000000.0,11956000000.0,48710000000.0,248276000000.0,583568000000.0,26450000000.0,388397000000.0,287749000000.0,20912000000.0,189045000000.0,188069000000.0
2018-03-31,32319000000.0,25267000000.0,450605000000.0,431008000000.0,13956000000.0,122176000000.0,895569000000.0,30872000000.0,43850000000.0,314296000000.0,80021000000.0,18030000000.0,60573000000.0,14244000000.0,88233000000.0,347720000000.0,9777000000.0,7801000000.0,61573000000.0,239596000000.0,564837000000.0,26543000000.0,380659000000.0,265354000000.0,22864000000.0,167400000000.0,184227000000.0
2017-03-31,15243000000.0,25267000000.0,387313000000.0,398601000000.0,10570000000.0,100075000000.0,796484000000.0,30872000000.0,42367000000.0,289587000000.0,79460000000.0,,52875000000.0,16549000000.0,63820000000.0,290585000000.0,11407000000.0,1481000000.0,53790000000.0,227741000000.0,507648000000.0,29303000000.0,383358000000.0,238724000000.0,17268000000.0,162737000000.0,147318000000.0
