,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,5304000000.0,34234000000.0,223593000000.0,492521000000.0,55619000000.0,24721000000.0,771733000000.0,41970000000.0,21978000000.0,439701000000.0,29716000000.0,5293000000.0,-23384000000.0,6636000000.0,78227000000.0,163574000000.0,3482000000.0,10000000000.0,-1784000000.0,239838000000.0,358669000000.0,155993000000.0,481924000000.0,3514000000.0,140155000000.0,29043000000.0,114795000000.0,70776000000.0
2019-03-31,4773000000.0,34298000000.0,250757000000.0,502960000000.0,50321000000.0,23451000000.0,804038000000.0,41970000000.0,13967000000.0,439080000000.0,25432000000.0,3841000000.0,-12388000000.0,5342000000.0,91130000000.0,188420000000.0,2510000000.0,,7542000000.0,228492000000.0,378845000000.0,182745000000.0,494346000000.0,23000000.0,154474000000.0,36615000000.0,119251000000.0,80089000000.0
2018-03-31,4500000000.0,34578000000.0,273346000000.0,467363000000.0,51780000000.0,25090000000.0,792489000000.0,41970000000.0,21610000000.0,399033000000.0,30562000000.0,3911000000.0,-8218000000.0,4771000000.0,101090000000.0,207078000000.0,2137000000.0,,11748000000.0,220717000000.0,391009000000.0,167581000000.0,458952000000.0,121000000.0,164436000000.0,35328000000.0,103752000000.0,88720000000.0
2017-03-31,4112000000.0,35602000000.0,264891000000.0,428090000000.0,48658000000.0,24629000000.0,741639000000.0,41970000000.0,19546000000.0,360833000000.0,32523000000.0,4258000000.0,-10315000000.0,4820000000.0,75017000000.0,188426000000.0,2161000000.0,,11514000000.0,218057000000.0,326674000000.0,183718000000.0,419720000000.0,139000000.0,137343000000.0,43495000000.0,94629000000.0,68506000000.0
