,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,3863000000.0,16728000000.0,278565000000.0,182265000000.0,8885000000.0,34112000000.0,469715000000.0,20096000000.0,15707000000.0,130762000000.0,19814000000.0,12904000000.0,14679000000.0,3376000000.0,25525000000.0,191131000000.0,3233000000.0,38687000000.0,16194000000.0,171793000000.0,203772000000.0,74007000000.0,165498000000.0,120308000000.0,64743000000.0,42232000000.0,92912000000.0
2019-03-31,3597000000.0,16680000000.0,283617000000.0,165409000000.0,8577000000.0,33814000000.0,457603000000.0,20096000000.0,14959000000.0,112968000000.0,20021000000.0,14135000000.0,15665000000.0,3448000000.0,19947000000.0,172722000000.0,3263000000.0,11661000000.0,17186000000.0,164441000000.0,197835000000.0,74147000000.0,147677000000.0,121910000000.0,87678000000.0,41019000000.0,98385000000.0
2018-03-31,3340000000.0,18077000000.0,289537000000.0,154408000000.0,11491000000.0,34459000000.0,455436000000.0,20096000000.0,15615000000.0,96455000000.0,23258000000.0,14313000000.0,19780000000.0,2241000000.0,18233000000.0,178519000000.0,2125000000.0,16719000000.0,21288000000.0,160249000000.0,194584000000.0,80709000000.0,136755000000.0,121370000000.0,83837000000.0,39366000000.0,94858000000.0
2017-03-31,3012000000.0,18107000000.0,289811000000.0,134415000000.0,10464000000.0,36696000000.0,434690000000.0,20096000000.0,13904000000.0,80849000000.0,19929000000.0,12672000000.0,15363000000.0,2673000000.0,21677000000.0,182269000000.0,2422000000.0,22968000000.0,16841000000.0,156639000000.0,184464000000.0,75230000000.0,118731000000.0,111739000000.0,82840000000.0,37144000000.0,93174000000.0
