,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Short Long Term Debt
2020-12-31,12489000000.0,75144000000.0,317109000000.0,296997000000.0,7472000000.0,92252000000.0,621578000000.0,79451000000.0,16728000000.0,156486000000.0,12258000000.0,369000000.0,-14084000000.0,10760000000.0,121996000000.0,258185000000.0,10631000000.0,-13906000000.0,136202000000.0,438637000000.0,23121000000.0,284139000000.0,1035000000.0,196276000000.0,46666000000.0,102602000000.0,129738000000.0,
2019-12-31,9569000000.0,74848000000.0,303412000000.0,284784000000.0,7043000000.0,81713000000.0,595239000000.0,79155000000.0,15662000000.0,141675000000.0,14990000000.0,774000000.0,-10894000000.0,9621000000.0,94014000000.0,260082000000.0,9475000000.0,-10720000000.0,124898000000.0,421929000000.0,28448000000.0,274441000000.0,1097000000.0,190055000000.0,28340000000.0,121101000000.0,120427000000.0,
2018-12-31,9522000000.0,80296000000.0,304815000000.0,280792000000.0,5985000000.0,79003000000.0,591592000000.0,79066000000.0,23027000000.0,135715000000.0,15535000000.0,1148000000.0,-14285000000.0,4725000000.0,110610000000.0,258550000000.0,4572000000.0,-8846000000.0,107879000000.0,438540000000.0,29778000000.0,270122000000.0,1668000000.0,180577000000.0,30730000000.0,122658000000.0,126174000000.0,
2017-12-31,10249000000.0,81256000000.0,328133000000.0,279118000000.0,5668000000.0,64886000000.0,612919000000.0,78815000000.0,25443000000.0,121321000000.0,25281000000.0,1831000000.0,-2274000000.0,2005000000.0,138475000000.0,270691000000.0,1742000000.0,-1843000000.0,110227000000.0,447491000000.0,41116000000.0,267038000000.0,2411000000.0,171625000000.0,32161000000.0,109537000000.0,119625000000.0,10000000000.0
