,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,12091000000.0,43116000000.0,1168524000000.0,730478000000.0,5932000000.0,309589000000.0,1904934000000.0,74365000000.0,102654000000.0,510873000000.0,98169000000.0,102124000000.0,2732000000.0,351722000000.0,871553000000.0,2730000000.0,49737000000.0,123737000000.0,408440000000.0,1145908000000.0,335763000000.0,718387000000.0,1020000000.0,545373000000.0,198802000000.0,145139000000.0,319164000000.0
2019-03-31,7948000000.0,43116000000.0,1125553000000.0,729415000000.0,5826000000.0,333645000000.0,1860794000000.0,74365000000.0,97804000000.0,443802000000.0,117778000000.0,168132000000.0,2566000000.0,150978000000.0,837868000000.0,2563000000.0,28311000000.0,169741000000.0,299847000000.0,1145901000000.0,404532000000.0,721467000000.0,79000000000.0,640001000000.0,169907000000.0,178118000000.0,354466000000.0
2018-03-31,6081000000.0,43116000000.0,1140012000000.0,650851000000.0,5478000000.0,289187000000.0,1796341000000.0,74365000000.0,105477000000.0,366805000000.0,135093000000.0,166565000000.0,1389000000.0,196158000000.0,814388000000.0,1388000000.0,17351000000.0,168171000000.0,265790000000.0,1120776000000.0,402305000000.0,644770000000.0,145150000000.0,502513000000.0,190531000000.0,171478000000.0,377469000000.0
2017-03-31,4574000000.0,43116000000.0,1111319000000.0,571773000000.0,5105000000.0,256173000000.0,1688197000000.0,74365000000.0,97126000000.0,306128000000.0,124470000000.0,148164000000.0,1572000000.0,172803000000.0,790868000000.0,1571000000.0,22856000000.0,149756000000.0,246696000000.0,1059091000000.0,376264000000.0,567199000000.0,143000000000.0,448188000000.0,195981000000.0,197974000000.0,390395000000.0
