,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,2914000000.0,22723000000.0,112263000000.0,110976000000.0,1674000000.0,11093000000.0,224913000000.0,19985000000.0,1804000000.0,77730000000.0,14566000000.0,632000000.0,-9462000000.0,1933000000.0,56768000000.0,92238000000.0,1930000000.0,544000000.0,2889000000.0,52571000000.0,141567000000.0,25296000000.0,107430000000.0,407000000.0,40284000000.0,5459000000.0,42304000000.0,33681000000.0
2019-12-31,2911000000.0,22669000000.0,89794000000.0,108344000000.0,3041000000.0,9656000000.0,201179000000.0,19985000000.0,1751000000.0,75629000000.0,15193000000.0,468000000.0,-9939000000.0,2360000000.0,27260000000.0,68404000000.0,2357000000.0,6841000000.0,3590000000.0,53634000000.0,112647000000.0,29159000000.0,104965000000.0,665000000.0,40011000000.0,6197000000.0,42960000000.0,29594000000.0
2018-12-31,2137000000.0,22362000000.0,88770000000.0,101934000000.0,2908000000.0,20671000000.0,193612000000.0,19985000000.0,9843000000.0,83162000000.0,13297000000.0,55000000.0,-23575000000.0,1371000000.0,30591000000.0,62563000000.0,132000000.0,1719000000.0,3164000000.0,56602000000.0,117321000000.0,16126000000.0,99742000000.0,,35612000000.0,12910000000.0,41275000000.0,16472000000.0
2017-12-31,1693000000.0,22362000000.0,89885000000.0,102054000000.0,3798000000.0,19135000000.0,195737000000.0,19985000000.0,10128000000.0,74303000000.0,16021000000.0,503000000.0,-14596000000.0,1679000000.0,22150000000.0,59710000000.0,95000000.0,1447000000.0,12389000000.0,53250000000.0,109667000000.0,28945000000.0,99858000000.0,,35691000000.0,14154000000.0,41698000000.0,16554000000.0
