,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,6552000000.0,12916000000.0,219848000000.0,211368000000.0,2836000000.0,35879000000.0,434052000000.0,28619000000.0,8091000000.0,179378000000.0,46416000000.0,1845000000.0,-9545000000.0,12979000000.0,34763000000.0,144668000000.0,12977000000.0,10000000000.0,-776000000.0,157570000000.0,223082000000.0,32024000000.0,202971000000.0,1312000000.0,174305000000.0,24045000000.0,4611000000.0,77319000000.0
2019-03-31,5484000000.0,12915000000.0,211159000000.0,196189000000.0,2165000000.0,36202000000.0,409513000000.0,28619000000.0,7330000000.0,160414000000.0,38902000000.0,2482000000.0,-5759000000.0,11523000000.0,35782000000.0,138634000000.0,11521000000.0,,2998000000.0,143723000000.0,204793000000.0,41508000000.0,188223000000.0,1663000000.0,155003000000.0,28985000000.0,5015000000.0,78889000000.0
2018-03-31,4587000000.0,12704000000.0,219816000000.0,178862000000.0,3350000000.0,28353000000.0,402028000000.0,28619000000.0,10382000000.0,139622000000.0,39075000000.0,3646000000.0,-2083000000.0,5852000000.0,28812000000.0,140073000000.0,5850000000.0,12000000000.0,6659000000.0,144998000000.0,197794000000.0,45151000000.0,170629000000.0,2127000000.0,150372000000.0,35815000000.0,6101000000.0,76792000000.0
2017-03-31,5047000000.0,12726000000.0,220568000000.0,159736000000.0,3144000000.0,29870000000.0,383448000000.0,28619000000.0,10605000000.0,124120000000.0,39499000000.0,6145000000.0,-5729000000.0,7652000000.0,26195000000.0,127504000000.0,7650000000.0,,2967000000.0,144645000000.0,179484000000.0,40475000000.0,148544000000.0,2126000000.0,135418000000.0,48054000000.0,5140000000.0,72742000000.0
