,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,477716000000.0,111596000000.0,1698593000000.0,939683000000.0,47732000000.0,327293000000.0,2686008000000.0,142520000000.0,162336000000.0,659563000000.0,252475000000.0,391017000000.0,26004000000.0,110945000000.0,205356000000.0,883038000000.0,110946000000.0,157094000000.0,26005000000.0,504927000000.0,966890000000.0,234513000000.0,70950000000.0,13296000000.0,572175000000.0,440861000000.0,13727000000.0,359508000000.0
2019-03-31,444444000000.0,115740000000.0,1509252000000.0,925667000000.0,41143000000.0,319893000000.0,2476062000000.0,142520000000.0,149298000000.0,603171000000.0,233817000000.0,357014000000.0,64236000000.0,98220000000.0,251309000000.0,816859000000.0,98220000000.0,134586000000.0,64237000000.0,355717000000.0,974467000000.0,246200000000.0,124209000000.0,9440000000.0,549126000000.0,446437000000.0,15294000000.0,359013000000.0
2018-03-31,430422000000.0,140977000000.0,1365416000000.0,833858000000.0,35003000000.0,423187000000.0,2234277000000.0,142520000000.0,115408000000.0,537368000000.0,230585000000.0,311658000000.0,12993000000.0,50121000000.0,186616000000.0,665971000000.0,50119000000.0,50567000000.0,12994000000.0,380350000000.0,885425000000.0,176301000000.0,91778000000.0,14297000000.0,527939000000.0,468860000000.0,41165000000.0,145371000000.0
2017-03-31,462022000000.0,141048000000.0,1404541000000.0,798701000000.0,31567000000.0,377864000000.0,2234809000000.0,142520000000.0,113240000000.0,497922000000.0,242914000000.0,315261000000.0,17211000000.0,60803000000.0,212459000000.0,832934000000.0,60802000000.0,103457000000.0,17211000000.0,356860000000.0,893778000000.0,146085000000.0,21418000000.0,60110000000.0,476758000000.0,328693000000.0,31211000000.0,138453000000.0
