,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-03-31,49486000000.0,200072000000.0,1149761000000.0,773008000000.0,15354000000.0,132741000000.0,1938123000000.0,284382000000.0,124942000000.0,407547000000.0,111832000000.0,-118993000000.0,59060000000.0,399614000000.0,918344000000.0,54972000000.0,55661000000.0,-117265000000.0,479624000000.0,1202862000000.0,147091000000.0,723522000000.0,404878000000.0,99388000000.0,273428000000.0,605794000000.0
2019-03-31,39786000000.0,200072000000.0,1129106000000.0,872141000000.0,9062000000.0,138103000000.0,2010309000000.0,284382000000.0,125413000000.0,463092000000.0,121218000000.0,-75405000000.0,63888000000.0,500924000000.0,923267000000.0,58772000000.0,50377000000.0,-73677000000.0,452517000000.0,1280457000000.0,173661000000.0,832355000000.0,419712000000.0,83122000000.0,234408000000.0,638791000000.0
2018-03-31,29022000000.0,203938000000.0,858738000000.0,781074000000.0,15487000000.0,103401000000.0,1655299000000.0,284382000000.0,114972000000.0,363382000000.0,112450000000.0,-70628000000.0,16776000000.0,571911000000.0,745559000000.0,10558000000.0,15893000000.0,-70408000000.0,377082000000.0,1066264000000.0,166155000000.0,752052000000.0,175597000000.0,90000000.0,203784000000.0,615172000000.0
2017-03-31,22939000000.0,203938000000.0,780950000000.0,690455000000.0,13008000000.0,132682000000.0,1484413000000.0,284382000000.0,85218000000.0,277281000000.0,106126000000.0,-75146000000.0,28927000000.0,556836000000.0,673566000000.0,7311000000.0,299000000.0,-74926000000.0,309004000000.0,971401000000.0,152142000000.0,667516000000.0,165318000000.0,240000000.0,164029000000.0,524527000000.0
