,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2020-12-31,978042000000.0,161783000000.0,2921563000000.0,1516124000000.0,1691000000.0,250665000000.0,4439378000000.0,220044000000.0,49907000000.0,967230000000.0,370176000000.0,1723943000000.0,167067000000.0,27599000000.0,48460000000.0,1652521000000.0,27596000000.0,252679000000.0,168098000000.0,810264000000.0,689086000000.0,210444000000.0,-1185861000000.0,4226000000.0,403327000000.0,898866000000.0,183166000000.0,477098000000.0
2019-12-31,695492000000.0,119163000000.0,1892509000000.0,1246314000000.0,1965000000.0,243604000000.0,3140788000000.0,182531000000.0,31069000000.0,918523000000.0,281881000000.0,702930000000.0,26097000000.0,15740000000.0,48489000000.0,1075673000000.0,15734000000.0,225180000000.0,103108000000.0,735022000000.0,735113000000.0,256491000000.0,-152108000000.0,51277000000.0,432561000000.0,534955000000.0,171717000000.0,423810000000.0
2018-12-31,723456000000.0,119128000000.0,1929668000000.0,1146420000000.0,3227000000.0,260130000000.0,3079315000000.0,182531000000.0,25328000000.0,821120000000.0,225309000000.0,705087000000.0,23641000000.0,16304000000.0,57317000000.0,939591000000.0,16300000000.0,129813000000.0,100638000000.0,689985000000.0,714576000000.0,229907000000.0,-282123000000.0,7025000000.0,464587000000.0,764768000000.0,160319000000.0,416842000000.0
2017-12-31,800732000000.0,119051000000.0,2194075000000.0,1145135000000.0,7612000000.0,240888000000.0,3346822000000.0,182531000000.0,145748000000.0,713146000000.0,257680000000.0,737947000000.0,130407000000.0,11392000000.0,58054000000.0,1034192000000.0,11388000000.0,118514000000.0,207154000000.0,717914000000.0,812426000000.0,266411000000.0,-393544000000.0,6896000000.0,445790000000.0,902203000000.0,155938000000.0,433582000000.0
