,Intangible Assets,Capital Surplus,Total Liab,Total Stockholder Equity,Minority Interest,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Net Receivables,Long Term Debt,Inventory,Accounts Payable
2021-02-28,8249000000.0,22545000000.0,244283000000.0,232494000000.0,12915000000.0,42933000000.0,489692000000.0,19613000000.0,17720000000.0,189072000000.0,42335000000.0,2441000000.0,1264000000.0,10787000000.0,25306000000.0,113596000000.0,9244000000.0,19756000000.0,1294000000.0,330539000000.0,107112000000.0,30564000000.0,221804000000.0,41947000000.0,88335000000.0,22139000000.0,47367000000.0
2020-02-29,8307000000.0,22267000000.0,263843000000.0,214345000000.0,11918000000.0,39827000000.0,490106000000.0,19613000000.0,17244000000.0,171751000000.0,42885000000.0,3172000000.0,714000000.0,9890000000.0,8982000000.0,113962000000.0,8326000000.0,19925000000.0,741000000.0,337447000000.0,98302000000.0,32988000000.0,202866000000.0,45748000000.0,106991000000.0,26328000000.0,49977000000.0
2019-02-28,8219000000.0,22247000000.0,273628000000.0,199896000000.0,11649000000.0,33055000000.0,485173000000.0,19613000000.0,18463000000.0,157530000000.0,44223000000.0,3958000000.0,506000000.0,7584000000.0,8136000000.0,113482000000.0,5999000000.0,21264000000.0,531000000.0,338121000000.0,94734000000.0,32557000000.0,187719000000.0,39200000000.0,115912000000.0,28935000000.0,31275000000.0
2018-02-28,8282000000.0,22247000000.0,285017000000.0,182956000000.0,11894000000.0,32241000000.0,479867000000.0,19613000000.0,17654000000.0,139951000000.0,44164000000.0,5263000000.0,1145000000.0,7040000000.0,8410000000.0,122220000000.0,5414000000.0,28616000000.0,1163000000.0,333548000000.0,91062000000.0,34672000000.0,169411000000.0,36418000000.0,118581000000.0,28580000000.0,34649000000.0
