,4063.T,6098.T,6861.T,6758.T,7203.T,8035.T,8306.T,9432.T,9433.T,9984.T,4519.T,4661.T,6367.T,6501.T,6594.T,6902.T,7741.T,7974.T,9983.T,^N225,hm_buy,whatbuy,position,market value,book value,ticker(0),quantity(0),price(0),ticker(1),quantity(1),price(1),ticker(2),quantity(2),price(2)
2017-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890000000000001,0.0,0.991,0.0,0.0,0.0,0.0,0.0,0.991,6594.T,10000000.0,10000000.0,10000000.0,4063.T,0.0,0.0,4063.T,0.0,0.0,6594.T,0.0,0.0
2017-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9002331.0,9985513.646484375,10000000.205160258,4063.T,0.0,0.0,6594.T,0.0,0.0,4063.T,114.0,8751.484255791736
2017-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,9984.T,9002331.0,10000211.7421875,10000000.205160258,6594.T,0.0,0.0,4063.T,114.0,8751.484255791736,9984.T,0.0,0.0
2017-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,8004451.0,9978218.27734375,10000000.93998791,4063.T,114.0,8751.484255791736,9984.T,0.0,0.0,4063.T,114.0,8753.339779189937
2017-01-11,0.0,0.0,0.0,0.9990000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9990000000000001,6758.T,8991796.367,9990840.2654375,9989677.101827653,9984.T,0.0,0.0,4063.T,114.0,8753.339779189937,6758.T,0.0,0.0
2017-01-12,0.0,0.997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9840000000000001,0.0,0.0,0.997,6098.T,7992060.367000001,9993139.103328126,9989678.09511723,4063.T,114.0,8753.339779189937,6758.T,0.0,0.0,6098.T,656.0,1523.989319038989
2017-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7986565.259,9989979.608609375,9985557.455598507,6758.T,0.0,0.0,6098.T,656.0,1523.989319038989,4063.T,114.0,8765.396520253775
2017-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,7986565.259,10008410.335171875,9985557.455598507,6098.T,656.0,1523.989319038989,4063.T,114.0,8765.396520253775,4063.T,0.0,0.0
2017-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,9011027.355,9998651.214375,10010282.558308931,4063.T,114.0,8765.396520253775,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10005313.3375,10005313.3375,10005313.3375,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
2017-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4063.T,10005313.3375,10005313.3375,10005313.3375,4063.T,0.0,0.0,4063.T,0.0,0.0,4063.T,0.0,0.0
