,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-09-30,,,2335000000.0,42000000.0,1965000000.0,3986000000.0,7029000000.0,2848000000.0,2848000000.0,195000000.0,-175000000.0,,,,345000000.0,16785000000.0,13937000000.0,9756000000.0,-513000000.0,,1990000000.0,1965000000.0
2019-09-30,,,2859000000.0,40000000.0,2306000000.0,4457000000.0,7815000000.0,3062000000.0,3062000000.0,296000000.0,-201000000.0,,,,531000000.0,18372000000.0,15310000000.0,10557000000.0,-203000000.0,,2328000000.0,2306000000.0
2018-09-30,,,2667000000.0,43000000.0,2203000000.0,4269000000.0,7432000000.0,2906000000.0,2906000000.0,257000000.0,-202000000.0,,,,443000000.0,17408000000.0,14502000000.0,9976000000.0,-239000000.0,,2224000000.0,2203000000.0
2017-09-30,,,2335000000.0,52000000.0,1518000000.0,3607000000.0,6431000000.0,2617000000.0,2617000000.0,207000000.0,-201000000.0,,,,660000000.0,15264000000.0,12647000000.0,8833000000.0,-282000000.0,-125000000.0,1675000000.0,1518000000.0
