,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-07-31,,,800839000.0,,699907000.0,191703000.0,1007802000.0,816099000.0,816099000.0,,-20230000.0,,,,100932000.0,2205583000.0,1389484000.0,1197781000.0,-15260000.0,,699907000.0,699907000.0
2019-07-31,,,704951000.0,,591693000.0,181867000.0,898342000.0,716475000.0,716475000.0,,-19810000.0,,,,113258000.0,2041957000.0,1325482000.0,1143615000.0,-11524000.0,,591693000.0,591693000.0
2018-07-31,,,562511000.0,,417867000.0,176890000.0,762366000.0,585476000.0,585476000.0,,-20368000.0,,,,144504000.0,1805695000.0,1220219000.0,1043329000.0,-22965000.0,,418007000.0,417867000.0
2017-07-31,,,440100000.0,534000.0,394227000.0,181064000.0,661728000.0,480664000.0,480664000.0,,-23779000.0,,,,45839000.0,1447981000.0,967317000.0,786253000.0,-40564000.0,,394261000.0,394227000.0
