,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-07-03,973000000.0,,1032000000.0,,1004000000.0,473000000.0,2845000000.0,1385000000.0,1385000000.0,,-201000000.0,,,,28000000.0,10509000000.0,9124000000.0,7664000000.0,-353000000.0,,1004000000.0,1004000000.0
2019-06-28,991000000.0,,1372000000.0,,2012000000.0,453000000.0,2932000000.0,1465000000.0,1465000000.0,,-224000000.0,,,,-640000000.0,10390000000.0,8925000000.0,7458000000.0,-93000000.0,,2012000000.0,2012000000.0
2018-06-29,1022000000.0,,1418000000.0,,1182000000.0,560000000.0,3365000000.0,1730000000.0,1730000000.0,,-236000000.0,,,,236000000.0,11184000000.0,9454000000.0,7819000000.0,-312000000.0,,1182000000.0,1182000000.0
2017-06-30,1232000000.0,,815000000.0,,772000000.0,606000000.0,3174000000.0,1232000000.0,1232000000.0,,-222000000.0,,,,43000000.0,10771000000.0,9539000000.0,7597000000.0,-417000000.0,,772000000.0,772000000.0
