,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-05-31,,,2887000000.0,,2539000000.0,13126000000.0,16241000000.0,3115000000.0,3115000000.0,,-151000000.0,,,,348000000.0,37403000000.0,34288000000.0,21162000000.0,-228000000.0,,2539000000.0,2539000000.0
2019-05-31,,,4801000000.0,,4029000000.0,12702000000.0,17474000000.0,4772000000.0,4772000000.0,,-131000000.0,,,,772000000.0,39117000000.0,34345000000.0,21643000000.0,29000000.0,,4029000000.0,4029000000.0
2018-05-31,,,4325000000.0,,1933000000.0,11511000000.0,15956000000.0,4445000000.0,4445000000.0,,-124000000.0,,,,2392000000.0,36397000000.0,31952000000.0,20441000000.0,-120000000.0,,1933000000.0,1933000000.0
2017-05-31,,,4886000000.0,,4240000000.0,10563000000.0,15312000000.0,4749000000.0,4749000000.0,,-86000000.0,,,,646000000.0,34350000000.0,29601000000.0,19038000000.0,137000000.0,,4240000000.0,4240000000.0
