,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-06-30,,,579500000.0,,462500000.0,639000000.0,1263900000.0,624900000.0,624900000.0,,-62500000.0,,,,117000000.0,4529000000.0,3904100000.0,3265100000.0,-45400000.0,,462500000.0,462500000.0
2019-06-30,,,607300000.0,,482100000.0,577500000.0,1230300000.0,652800000.0,652800000.0,,-45900000.0,,,,125200000.0,4362200000.0,3709400000.0,3131900000.0,-45500000.0,,482100000.0,482100000.0
2018-06-30,,,561000000.0,,427900000.0,564500000.0,1162500000.0,598000000.0,598000000.0,,-42400000.0,,,,133100000.0,4329900000.0,3731900000.0,3167400000.0,-37000000.0,,427900000.0,427900000.0
2017-06-30,,,488200000.0,,326800000.0,500700000.0,1034700000.0,534000000.0,534000000.0,,-44700000.0,,,,161400000.0,4142600000.0,3608600000.0,3107900000.0,-45800000.0,,326800000.0,326800000.0
