,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-10-02,,,441203000.0,39955000.0,491845000.0,1719484000.0,2588981000.0,869497000.0,869497000.0,,-62206000.0,,,,55320000.0,13566975000.0,12697478000.0,10977994000.0,-428294000.0,137984000.0,385883000.0,491745000.0
2019-09-27,,,350959000.0,53967000.0,847979000.0,1720092000.0,2481963000.0,761871000.0,761871000.0,,-83847000.0,,,,36954000.0,12737868000.0,11975997000.0,10255905000.0,-410912000.0,557019000.0,314005000.0,846769000.0
2018-09-28,,,330981000.0,90009000.0,163431000.0,1523567000.0,2162437000.0,638870000.0,638870000.0,,-76760000.0,,,,325632000.0,10579773000.0,9940903000.0,8417336000.0,-307889000.0,167616000.0,5349000.0,162623000.0
2017-09-29,,,243154000.0,58999000.0,293727000.0,912774000.0,1260035000.0,347261000.0,347261000.0,,-12035000.0,,,,73103000.0,6330126000.0,5982865000.0,5070091000.0,-104107000.0,123560000.0,170051000.0,290650000.0
