,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-08-31,,,6774331000.0,498637000.0,5107839000.0,7462514000.0,13976158000.0,6513644000.0,6513644000.0,,-33071000.0,,,,1589018000.0,44327039000.0,37813395000.0,30350881000.0,260687000.0,,5185313000.0,5107839000.0
2019-08-31,,,6251797000.0,418683000.0,4779112000.0,7009614000.0,13314688000.0,6305074000.0,6305074000.0,,-22963000.0,,,,1405556000.0,43215013000.0,36909939000.0,29900325000.0,-53277000.0,,4846241000.0,4779112000.0
2018-08-31,,,5808093000.0,359835000.0,4059907000.0,6594585000.0,12493364000.0,5898779000.0,5898779000.0,,-19539000.0,,,,1593499000.0,40992534000.0,35093755000.0,28499170000.0,-90686000.0,,4214594000.0,4059907000.0
2017-08-31,,,4616032000.0,760723000.0,3445149000.0,5928090000.0,11071492000.0,5143402000.0,5143402000.0,,-15545000.0,,,,981100000.0,36176841000.0,31033439000.0,25105349000.0,-527370000.0,,3634932000.0,3445149000.0
