,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-09-26,18752000000.0,,67091000000.0,,57411000000.0,19916000000.0,104956000000.0,66288000000.0,66288000000.0,,-2873000000.0,,,,9680000000.0,274515000000.0,208227000000.0,169559000000.0,803000000.0,,57411000000.0,57411000000.0
2019-09-28,16217000000.0,,65737000000.0,,55256000000.0,18245000000.0,98392000000.0,63930000000.0,63930000000.0,,-3576000000.0,,,,10481000000.0,260174000000.0,196244000000.0,161782000000.0,1807000000.0,,55256000000.0,55256000000.0
2018-09-29,14236000000.0,,72903000000.0,,59531000000.0,16705000000.0,101839000000.0,70898000000.0,70898000000.0,,-3240000000.0,,,,13372000000.0,265595000000.0,194697000000.0,163756000000.0,2005000000.0,,59531000000.0,59531000000.0
2017-09-30,11581000000.0,,64089000000.0,,48351000000.0,15261000000.0,88186000000.0,61344000000.0,61344000000.0,,-2323000000.0,,,,15738000000.0,229234000000.0,167890000000.0,141048000000.0,2745000000.0,,48351000000.0,48351000000.0
