,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-09-30,274000000.0,,903000000.0,1086000000.0,631000000.0,5031000000.0,7411000000.0,2106000000.0,2106000000.0,,-240000000.0,,,,108000000.0,22317000000.0,20211000000.0,14906000000.0,-1203000000.0,,795000000.0,631000000.0
2019-09-30,319000000.0,,1056000000.0,1063000000.0,5674000000.0,5223000000.0,7693000000.0,2151000000.0,2151000000.0,,-335000000.0,,,,-233000000.0,23968000000.0,21817000000.0,16275000000.0,-1095000000.0,4574000000.0,1289000000.0,5674000000.0
2018-09-30,310000000.0,,1546000000.0,1294000000.0,2162000000.0,5440000000.0,7667000000.0,1917000000.0,1917000000.0,,-409000000.0,,,,197000000.0,23400000000.0,21483000000.0,15733000000.0,-371000000.0,987000000.0,1349000000.0,2162000000.0
2017-09-30,307000000.0,,1151000000.0,1131000000.0,1611000000.0,5707000000.0,7530000000.0,1516000000.0,1516000000.0,,-446000000.0,,,,322000000.0,22835000000.0,21319000000.0,15305000000.0,-365000000.0,939000000.0,829000000.0,1611000000.0
