,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-12-31,749007000.0,,991473000.0,,780088000.0,2937201000.0,4572847000.0,831044000.0,831044000.0,,-29080000.0,,,,211385000.0,5505788000.0,4674744000.0,932941000.0,160429000.0,,780088000.0,780088000.0
2019-12-28,737136000.0,,654512000.0,,529454000.0,3046935000.0,4621557000.0,749669000.0,749669000.0,,-14469000.0,,,,125058000.0,5692598000.0,4942929000.0,1071041000.0,-95157000.0,,529454000.0,529454000.0
2018-12-29,683663000.0,,800851000.0,,630059000.0,2883165000.0,4428977000.0,774785000.0,774785000.0,,-7987000.0,,,,170792000.0,5366325000.0,4591540000.0,937348000.0,26066000.0,,630059000.0,630059000.0
2017-12-30,605046000.0,,967129000.0,,866978000.0,2632088000.0,4288181000.0,960471000.0,960471000.0,,-8012000.0,,,,100151000.0,5142272000.0,4181801000.0,854091000.0,6658000.0,,866978000.0,866978000.0
