,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-05-31,,,1043100000.0,74600000.0,840100000.0,1288400000.0,3102800000.0,1814400000.0,1814400000.0,,-490200000.0,,,,201300000.0,11054400000.0,9240000000.0,7951600000.0,-771300000.0,,841800000.0,840100000.0
2019-05-26,,,899100000.0,79100000.0,678300000.0,1083700000.0,2706000000.0,1622300000.0,1622300000.0,,-386300000.0,,,,218800000.0,9538400000.0,7916100000.0,6832400000.0,-723200000.0,-1900000.0,680300000.0,678300000.0
2018-05-27,,,972100000.0,80400000.0,808400000.0,1082000000.0,2351500000.0,1269500000.0,1269500000.0,,-162500000.0,,,,174600000.0,7938300000.0,6668800000.0,5586800000.0,-297400000.0,14300000.0,797500000.0,808400000.0
2017-05-28,,,800700000.0,87000000.0,639300000.0,1046300000.0,2361000000.0,1314700000.0,1314700000.0,,-199200000.0,,,,254700000.0,7826900000.0,6512200000.0,5465900000.0,-514000000.0,102000000.0,546000000.0,638500000.0
