,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-06-30,863864000.0,,1316711000.0,15586000.0,1216785000.0,735977000.0,3356863000.0,1757022000.0,1757022000.0,,-160274000.0,,,,101686000.0,5806424000.0,4049402000.0,2449561000.0,-440311000.0,,1215025000.0,1216785000.0
2019-06-30,711030000.0,,1296231000.0,18585000.0,1175617000.0,600848000.0,2699527000.0,1387649000.0,1387649000.0,,-124604000.0,,,,121214000.0,4568904000.0,3181255000.0,1869377000.0,-91418000.0,,1175017000.0,1175617000.0
2018-06-30,608531000.0,,1455931000.0,18585000.0,802265000.0,444935000.0,2590660000.0,1537194000.0,1537194000.0,,-114376000.0,,,,653666000.0,4036701000.0,2499507000.0,1446041000.0,-81263000.0,,802265000.0,802265000.0
2017-06-30,526688000.0,,1173246000.0,18585000.0,926076000.0,390849000.0,2193799000.0,1276262000.0,1276262000.0,,-122476000.0,,,,247170000.0,3480014000.0,2203752000.0,1286215000.0,-103016000.0,,926076000.0,926076000.0
