,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-09-27,,,1164400000.0,5700000.0,928300000.0,1679600000.0,5141100000.0,1599900000.0,1599900000.0,430300000.0,-437000000.0,,,,239700000.0,23518000000.0,21918100000.0,18376900000.0,-435500000.0,,924700000.0,928300000.0
2019-09-29,,,4466200000.0,1200000.0,3599200000.0,1824100000.0,7488100000.0,3915700000.0,3915700000.0,371000000.0,-331000000.0,,,,871600000.0,26508600000.0,22592900000.0,19020500000.0,550500000.0,,3594600000.0,3599200000.0
2018-09-30,,,5780000000.0,6300000.0,4518300000.0,1704600000.0,7316600000.0,3810100000.0,3810100000.0,554900000.0,-170300000.0,,,,1262000000.0,24719500000.0,20909400000.0,17402900000.0,1969900000.0,,4518000000.0,4518300000.0
2017-10-01,,,4317500000.0,6900000.0,2884700000.0,1408400000.0,6834600000.0,3896800000.0,3896800000.0,518000000.0,-92500000.0,,,,1432600000.0,22386800000.0,18490000000.0,15552200000.0,420700000.0,,2884900000.0,2884700000.0
