,Research Development,Effect Of Accounting Charges,Income Before Tax,Minority Interest,Net Income,Selling General Administrative,Gross Profit,Ebit,Operating Income,Other Operating Expenses,Interest Expense,Extraordinary Items,Non Recurring,Other Items,Income Tax Expense,Total Revenue,Total Operating Expenses,Cost Of Revenue,Total Other Income Expense Net,Discontinued Operations,Net Income From Continuing Ops,Net Income Applicable To Common Shares
2020-03-28,484414000.0,,395089000.0,,334325000.0,343569000.0,1360389000.0,526142000.0,526142000.0,6264000.0,-60392000.0,,,,60764000.0,3239141000.0,2712999000.0,1878752000.0,-131053000.0,,334325000.0,334325000.0
2019-03-30,450482000.0,,91792000.0,,133125000.0,476074000.0,1216529000.0,285212000.0,285212000.0,4761000.0,-43963000.0,,,,-41333000.0,3090325000.0,2805113000.0,1873796000.0,-193420000.0,,133125000.0,133125000.0
2018-03-31,445103000.0,,17145000.0,,-40288000.0,527751000.0,1146966000.0,144182000.0,144182000.0,29930000.0,-59548000.0,,,,57433000.0,2973536000.0,2829354000.0,1826570000.0,-127037000.0,,-40288000.0,-40288000.0
2017-04-01,470836000.0,,27305000.0,,-16558000.0,545588000.0,1135512000.0,107059000.0,107059000.0,12029000.0,-58879000.0,,,,43863000.0,3032574000.0,2925515000.0,1897062000.0,-79754000.0,,-16558000.0,-16558000.0
