,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-611000000.0,-3992000000.0,-8732000000.0,-491000000.0,-6109000000.0,1138000000.0,83000000.0,9449000000.0,2781000000.0,-1824000000.0,109000000.0,17514000000.0,6516000000.0,196000000.0,-2704000000.0,528000000.0,4056000000.0,-1173000000.0,-6292000000.0,-9171000000.0
2019-03-31,-1887000000.0,1259000000.0,-10299000000.0,-996000000.0,-5663000000.0,-1311000000.0,15000000.0,11424000000.0,576000000.0,-993000000.0,-753000000.0,17292000000.0,5992000000.0,21000000.0,-2966000000.0,-1104000000.0,-1068000000.0,-723000000.0,-5968000000.0,-8823000000.0
2018-03-31,3069000000.0,2434000000.0,-4739000000.0,-559000000.0,-4041000000.0,536000000.0,8000000.0,12721000000.0,10865000000.0,-993000000.0,407000000.0,19238000000.0,5381000000.0,25000000.0,-2472000000.0,-150000000.0,-3073000000.0,-1018000000.0,-6630000000.0,-8154000000.0
2017-03-31,3141000000.0,2187000000.0,-5002000000.0,-229000000.0,-6386000000.0,-2102000000.0,239000000.0,12228000000.0,3765000000.0,-4023000000.0,-897000000.0,16050000000.0,4988000000.0,-219000000.0,-2397000000.0,82000000.0,-3470000000.0,24000000.0,-5428000000.0,-8071000000.0
