,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,130690000000.0,-79540000000.0,-87563000000.0,67812000000.0,-450523000000.0,10319000000.0,54077000000.0,-93330000000.0,-25000000.0,-10184000000.0,452003000000.0,239824000000.0,-8947000000.0,-56804000000.0,7139000000.0,122281000000.0,-461506000000.0,29977000000.0,-223478000000.0
2019-03-31,17259000000.0,-20090000000.0,-895068000000.0,629562000000.0,519062000000.0,12140000000.0,169530000000.0,43917000000.0,-20030000000.0,6207000000.0,415575000000.0,199332000000.0,-49908000000.0,-52867000000.0,-13193000000.0,25149000000.0,-37603000000.0,-75819000000.0,-225740000000.0
2018-03-31,-15944000000.0,51755000000.0,-335933000000.0,-68307000000.0,-150592000000.0,31876000000.0,211788000000.0,-85886000000.0,-60000000.0,847000000.0,397940000000.0,178895000000.0,8280000000.0,-38861000000.0,-70882000000.0,-80607000000.0,-43364000000.0,-57174000000.0,-199871000000.0
2017-03-31,9592000000.0,43992000000.0,-289056000000.0,134285000000.0,1411000000.0,3815000000.0,156259000000.0,96362000000.0,-30035000000.0,-13144000000.0,396643000000.0,174040000000.0,-86241000000.0,-23437000000.0,-9224000000.0,-11264000000.0,-79402000000.0,-63059000000.0,-197100000000.0
