,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-2844000000.0,1007000000.0,-18182000000.0,18121000000.0,4583000000.0,5829000000.0,14686000000.0,13957000000.0,-3577000000.0,31132000000.0,18791000000.0,832000000.0,-9072000000.0,-2872000000.0,-13039000000.0,-4466000000.0,-4343000000.0,-9925000000.0
2019-03-31,1276000000.0,1860000000.0,-4088000000.0,2305000000.0,-6988000000.0,3595000000.0,28446000000.0,9864000000.0,-469000000.0,21410000000.0,17006000000.0,112000000.0,-8008000000.0,-9017000000.0,-15733000000.0,-1285000000.0,-14729000000.0,-7890000000.0
2018-03-31,4966000000.0,3753000000.0,-6648000000.0,-14023000000.0,-22428000000.0,906000000.0,21449000000.0,2273000000.0,-631000000.0,31980000000.0,18319000000.0,158000000.0,-7344000000.0,-1521000000.0,-11885000000.0,-1061000000.0,-6973000000.0,-6565000000.0
2017-03-31,3356000000.0,-3860000000.0,-36498000000.0,14170000000.0,6489000000.0,-1554000000.0,25759000000.0,8641000000.0,-595000000.0,39245000000.0,18009000000.0,-112000000.0,-6672000000.0,2542000000.0,757000000.0,-1009000000.0,-12172000000.0,-6484000000.0
