,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-02-28,-15355000000.0,-5860000000.0,-27226000000.0,-1000000.0,-17220000000.0,-1287000000.0,14688000000.0,-32618000000.0,-6872000000.0,-683000000.0,12512000000.0,8797000000.0,-3197000000.0,-9860000000.0,1439000000.0,4771000000.0,-487000000.0,-19086000000.0,-9517000000.0
2020-02-29,2614000000.0,3269000000.0,-7353000000.0,-44000000.0,-8407000000.0,4530000000.0,36609000000.0,39947000000.0,-17000000.0,-343000000.0,55892000000.0,10069000000.0,-722000000.0,-8100000000.0,-182000000.0,-3323000000.0,-246000000.0,-14165000000.0,-10689000000.0
2019-02-28,-4242000000.0,-817000000.0,-11349000000.0,1000000.0,-10319000000.0,3874000000.0,30197000000.0,16026000000.0,-839000000.0,91000000.0,37603000000.0,9526000000.0,2108000000.0,-9002000000.0,-3123000000.0,-3225000000.0,-479000000.0,-14241000000.0,-10594000000.0
2018-02-28,-46771000000.0,68000000.0,-57068000000.0,7000000.0,-11938000000.0,-1135000000.0,33553000000.0,-25519000000.0,-3546000000.0,-60000000.0,43427000000.0,9677000000.0,-2896000000.0,-8145000000.0,788000000.0,531000000.0,-254000000.0,-16339000000.0,-6915000000.0
