,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,3426000000.0,-9371000000.0,-15228000000.0,-1095000000.0,-7496000000.0,-1034000000.0,15216000000.0,4383000000.0,-290000000.0,27398000000.0,14248000000.0,-507000000.0,-4972000000.0,-151000000.0,7283000000.0,-1429000000.0,-6524000000.0,-16806000000.0
2019-03-31,3773000000.0,6185000000.0,-18258000000.0,14489000000.0,8995000000.0,1283000000.0,17055000000.0,7602000000.0,-1465000000.0,18331000000.0,11659000000.0,19000000.0,-4433000000.0,-4780000000.0,-16143000000.0,-1061000000.0,-6412000000.0,-16425000000.0
2018-03-31,-2115000000.0,4774000000.0,-19139000000.0,-1710000000.0,-5825000000.0,500000000.0,15346000000.0,-1860000000.0,883000000.0,22221000000.0,9666000000.0,1216000000.0,-3826000000.0,-4337000000.0,-4219000000.0,-289000000.0,-5910000000.0,-13616000000.0
2017-03-31,-3777000000.0,542000000.0,-16666000000.0,-106000000.0,-3805000000.0,2454000000.0,15325000000.0,781000000.0,-1019000000.0,22183000000.0,9230000000.0,-842000000.0,-3205000000.0,-1787000000.0,-4714000000.0,-494000000.0,-5127000000.0,-10615000000.0
