,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,-10717000000.0,3089000000.0,-12291000000.0,-13000000000.0,-19396000000.0,2439000000.0,1406000000.0,29550000000.0,-1363000000.0,-16000000.0,634000000.0,29726000000.0,1547000000.0,-80000000.0,-7738000000.0,-187000000.0,792000000.0,-48000000.0,-17128000000.0,-1520000000.0
2020-03-31,846000000.0,1099000000.0,-10496000000.0,13000000000.0,6906000000.0,595000000.0,882000000.0,15306000000.0,5834000000.0,-8000000.0,-323000000.0,9748000000.0,752000000.0,-97000000.0,-6942000000.0,31000000.0,-3644000000.0,-26000000.0,-9332000000.0,-14238000000.0
2019-03-31,-1167000000.0,-280000000.0,-1496000000.0,13000000000.0,-7730000000.0,-925000000.0,377000000.0,13694000000.0,428000000.0,-1556000000.0,56000000.0,9597000000.0,734000000.0,-87000000.0,-6551000000.0,7000000.0,632000000.0,-26000000.0,-8878000000.0,-236000000.0
2018-03-31,-6087000000.0,359000000.0,-9984000000.0,13000000000.0,-5533000000.0,201000000.0,374000000.0,13017000000.0,-5204000000.0,-7000000.0,-76000000.0,10389000000.0,701000000.0,-155000000.0,-5900000000.0,-48000000.0,-836000000.0,-26000000.0,-8281000000.0,-3729000000.0
