,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,-2494000000.0,11475000000.0,-43950000000.0,123965000000.0,83668000000.0,12283000000.0,53072000000.0,144461000000.0,-1000000.0,-5744000000.0,110487000000.0,48241000000.0,-89000000.0,-15721000000.0,32749000000.0,-51062000000.0,-24575000000.0,-28189000000.0,-51396000000.0
2019-12-31,-24157000000.0,-7074000000.0,-79662000000.0,6326000000.0,-36760000000.0,14212000000.0,75736000000.0,-15436000000.0,-5000000.0,1859000000.0,99127000000.0,49689000000.0,-449000000.0,-31439000000.0,-17352000000.0,-29493000000.0,-11642000000.0,-31481000000.0,-58694000000.0
2018-12-31,-1655000000.0,-8323000000.0,-48274000000.0,19724000000.0,-26423000000.0,-2015000000.0,93366000000.0,-17478000000.0,-5000000.0,-1639000000.0,58858000000.0,46405000000.0,383000000.0,-32832000000.0,-36597000000.0,-35004000000.0,-13310000000.0,-42491000000.0,-53985000000.0
2017-12-31,42000000.0,10353000000.0,-53194000000.0,-14649000000.0,-52830000000.0,8948000000.0,101603000000.0,20107000000.0,-7000000.0,-209000000.0,126342000000.0,45457000000.0,831000000.0,-24100000000.0,-11196000000.0,-50261000000.0,-14074000000.0,-29272000000.0,-64352000000.0
