,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,-6104000000.0,-1688000000.0,-82345000000.0,-29000000.0,-6236000000.0,-222000000.0,52000000.0,25698000000.0,-47999000000.0,-762000000.0,1627000000.0,38954000000.0,35413000000.0,229000000.0,-4896000000.0,-9968000000.0,-17721000000.0,-601000000.0,975000000.0,-75350000000.0
2020-03-31,151000000.0,6774000000.0,-38083000000.0,80000000000.0,74483000000.0,-11955000000.0,29000000.0,11329000000.0,61391000000.0,-2000000.0,-1105000000.0,26096000000.0,24222000000.0,-583000000.0,-4896000000.0,2520000000.0,-9624000000.0,-648000000.0,-3366000000.0,-37268000000.0
2019-03-31,6593000000.0,489000000.0,-18036000000.0,25000000.0,-4926000000.0,3422000000.0,9000000.0,3306000000.0,-4267000000.0,-2000000.0,139000000.0,18555000000.0,25136000000.0,-76000000.0,-4896000000.0,-9018000000.0,1197000000.0,-62000000.0,-11997000000.0,-23438000000.0
2018-03-31,-2393000000.0,6439000000.0,-21303000000.0,-132000000.0,6725000000.0,538000000.0,12000000000.0,11583000000.0,13658000000.0,-363000000.0,490000000.0,27040000000.0,24804000000.0,-17000000.0,-4760000000.0,-5844000000.0,-3402000000.0,-20000000.0,-7078000000.0,-18768000000.0
