,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-1533000000.0,1581000000.0,-10039000000.0,-8525000000.0,-14048000000.0,1555000000.0,293000000.0,21346000000.0,-5871000000.0,-9000000.0,-479000000.0,18005000000.0,7417000000.0,-1009000000.0,-5599000000.0,-22632000000.0,-1195000000.0,-208000000.0,486000000.0,-5827000000.0
2019-03-31,-1788000000.0,7385000000.0,-12875000000.0,-8525000000.0,-7656000000.0,1113000000.0,111000000.0,18463000000.0,-7173000000.0,-8000000.0,1221000000.0,12135000000.0,6801000000.0,-796000000.0,-7735000000.0,-6860000000.0,-10649000000.0,-24000000.0,-8683000000.0,-8450000000.0
2018-03-31,260000000.0,523000000.0,-8191000000.0,-8525000000.0,-15290000000.0,588000000.0,64000000.0,25821000000.0,6960000000.0,-9262000000.0,-196000000.0,30638000000.0,5859000000.0,-1019000000.0,-6068000000.0,-11092000000.0,1128000000.0,-24000000.0,-2295000000.0,-6378000000.0
2017-03-31,-348000000.0,3283000000.0,-7164000000.0,-8525000000.0,-5807000000.0,957000000.0,124000000.0,20039000000.0,12019000000.0,-8000000.0,-534000000.0,25537000000.0,6270000000.0,-155000000.0,-5849000000.0,4257000000.0,-4882000000.0,-74000000.0,-10194000000.0,-5785000000.0
