,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,-5000000.0,-1055000000.0,-5029000000.0,-8753000000.0,-14458000000.0,806000000.0,16105000000.0,2140000000.0,1147000000.0,20481000000.0,4946000000.0,-2338000000.0,-4878000000.0,1035000000.0,91000000.0,-827000000.0,-5180000000.0,-2691000000.0
2020-03-31,468000000.0,-176000000.0,-3686000000.0,-3386000000.0,-7592000000.0,-215000000.0,13355000000.0,2572000000.0,-870000000.0,14721000000.0,4999000000.0,-1634000000.0,-3365000000.0,-2370000000.0,-1282000000.0,-841000000.0,-3416000000.0,-2830000000.0
2019-03-31,590000000.0,-452000000.0,-616000000.0,300000000.0,-2052000000.0,2297000000.0,8956000000.0,9644000000.0,65000000.0,12247000000.0,4386000000.0,194000000.0,-2198000000.0,-64000000.0,-3395000000.0,-154000000.0,-1887000000.0,-2114000000.0
2018-03-31,-15000000.0,882000000.0,-3932000000.0,-6100000000.0,-8201000000.0,329000000.0,2880000000.0,-4229000000.0,-41000000.0,7946000000.0,4285000000.0,-1475000000.0,-2059000000.0,-1973000000.0,-11000000.0,-42000000.0,-168000000.0,-2444000000.0
