,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-3276000000.0,10286000000.0,-34833000000.0,17062000000.0,11232000000.0,-1604000000.0,1566000000.0,11142000000.0,-584000000.0,36107000000.0,28970000000.0,-546000000.0,-3997000000.0,-12416000000.0,1540000000.0,-1833000000.0,3537000000.0,-29419000000.0
2019-03-31,-1339000000.0,-2764000000.0,-44843000000.0,8610000000.0,2873000000.0,-297000000.0,4691000000.0,-852000000.0,-567000000.0,40696000000.0,27964000000.0,-527000000.0,-3997000000.0,2366000000.0,7764000000.0,-1740000000.0,-9499000000.0,-34485000000.0
2018-03-31,-167000000.0,1000000000.0,-40376000000.0,1362000000.0,-4114000000.0,3005000000.0,-708000000.0,8425000000.0,126000000.0,52436000000.0,26634000000.0,1125000000.0,-3997000000.0,-12977000000.0,-4120000000.0,-1479000000.0,31153000000.0,-39549000000.0
2017-03-31,115000000.0,5470000000.0,-38300000000.0,16435000000.0,12061000000.0,1684000000.0,18674000000.0,-2696000000.0,-675000000.0,24218000000.0,24414000000.0,-944000000.0,-3426000000.0,-19968000000.0,-19261000000.0,-948000000.0,5948000000.0,-35419000000.0
