,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,-672000000.0,-10106000000.0,-18859000000.0,-5667000000.0,10792000000.0,-11494000000.0,1745000000.0,6058000000.0,-1000000.0,478000000.0,13647000000.0,24118000000.0,11000000.0,-4917000000.0,-217000000.0,12498000000.0,21377000000.0,-6258000000.0,-12062000000.0
2019-12-31,-3462000000.0,-1897000000.0,-23546000000.0,-6945000000.0,-19019000000.0,-17571000000.0,17995000000.0,327000000.0,-1000000.0,-752000000.0,43647000000.0,23079000000.0,137000000.0,-6691000000.0,7312000000.0,12600000000.0,-5382000000.0,-11327000000.0,-14564000000.0
2018-12-31,-14000000.0,10517000000.0,-19020000000.0,-58279000000.0,-65433000000.0,20180000000.0,18517000000.0,-37605000000.0,-1000000.0,-2550000000.0,49398000000.0,18499000000.0,52000000.0,-6044000000.0,-12958000000.0,-11782000000.0,-1110000000.0,-6333000000.0,-13732000000.0
2017-12-31,6385000000.0,-9872000000.0,-1387000000.0,-42100000000.0,-37726000000.0,8727000000.0,15263000000.0,-2777000000.0,-5251000000.0,4913000000.0,31423000000.0,18344000000.0,378000000.0,-3403000000.0,5324000000.0,-6601000000.0,13028000000.0,-9302000000.0,-5895000000.0
