,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-10985000000.0,-18987000000.0,-164591000000.0,127974000000.0,75757000000.0,12959000000.0,39546000000.0,22735000000.0,-401000000.0,-4278000000.0,116701000000.0,120688000000.0,-48658000000.0,-18841000000.0,3158000000.0,16408000000.0,-32975000000.0,-61938000000.0,-86596000000.0
2019-03-31,55649000000.0,10024000000.0,-45931000000.0,54071000000.0,42424000000.0,-1246000000.0,49526000000.0,79531000000.0,-10000000.0,1091000000.0,81947000000.0,94288000000.0,-20428000000.0,-12685000000.0,-30097000000.0,-20122000000.0,1048000000.0,-26277000000.0,-72462000000.0
2018-03-31,7243000000.0,5215000000.0,-81077000000.0,22047000000.0,6407000000.0,9697000000.0,-135372000000.0,34139000000.0,-11000000.0,-1479000000.0,110288000000.0,108327000000.0,-6375000000.0,-14498000000.0,22720000000.0,-45028000000.0,-1131000000.0,138996000000.0,-72285000000.0
2017-03-31,-7159000000.0,11992000000.0,-106715000000.0,9969000000.0,-19921000000.0,27933000000.0,3489000000.0,-41118000000.0,-7000000.0,-2781000000.0,88299000000.0,106890000000.0,-12209000000.0,-28996000000.0,1176000000.0,-50504000000.0,-887000000.0,-18625000000.0,-75447000000.0
