,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-110871000000.0,15241000000.0,-312684000000.0,250377000000.0,231081000000.0,-374000000.0,40753000000.0,-35588000000.0,-113000000.0,46128000000.0,17365000000.0,23000000.0,-13106000000.0,-14354000000.0,-16374000000.0,-6190000000.0,8706000000.0,-7722000000.0
2019-03-31,-2778000000.0,-10869000000.0,-35049000000.0,-16460000000.0,-28645000000.0,4369000000.0,48627000000.0,-10479000000.0,4504000000.0,48711000000.0,13976000000.0,23000000.0,-11122000000.0,-3207000000.0,-3630000000.0,-1063000000.0,-555000000.0,-9265000000.0
2018-03-31,-6195000000.0,10493000000.0,-16523000000.0,-20600000000.0,-29610000000.0,35595000000.0,53448000000.0,42172000000.0,-5115000000.0,93420000000.0,12887000000.0,6534000000.0,-7944000000.0,-4382000000.0,-2934000000.0,-1066000000.0,-11687000000.0,-5129000000.0
2017-03-31,8579000000.0,2965000000.0,-59729000000.0,17036000000.0,9881000000.0,27916000000.0,28991000000.0,-29971000000.0,-1748000000.0,21624000000.0,18617000000.0,-355000000.0,-7151000000.0,-9266000000.0,-3734000000.0,-4000000.0,-62091000000.0,-8132000000.0
