,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,-19598000000.0,2716000000.0,-26437000000.0,-3701000000.0,-14544000000.0,1453000000.0,638000000.0,29411000000.0,-2399000000.0,-4153000000.0,13000000.0,38569000000.0,12161000000.0,-4878000000.0,-6767000000.0,1879000000.0,-9989000000.0,-561000000.0,-14289000000.0,-6093000000.0
2019-03-31,12872000000.0,1011000000.0,-1213000000.0,-5155000000.0,-16773000000.0,15189000000.0,599000000.0,26034000000.0,19537000000.0,-4673000000.0,-44000000.0,37558000000.0,12954000000.0,-2007000000.0,-3925000000.0,-227000000.0,4809000000.0,-3619000000.0,-34956000000.0,-6657000000.0
2018-03-31,2026000000.0,-801000000.0,-14202000000.0,-2405000000.0,-10543000000.0,2465000000.0,2045000000.0,20620000000.0,11814000000.0,-4914000000.0,51000000.0,36386000000.0,12743000000.0,-2934000000.0,-3258000000.0,-109000000.0,-1616000000.0,-2011000000.0,-7841000000.0,-10017000000.0
2017-03-31,-4042000000.0,1715000000.0,-23488000000.0,-12274000000.0,-18327000000.0,818000000.0,2045000000.0,16306000000.0,-22920000000.0,-2106000000.0,-56000000.0,18952000000.0,12007000000.0,-2436000000.0,-2945000000.0,603000000.0,-7852000000.0,-1002000000.0,-13179000000.0,-9533000000.0
