,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,172000000.0,651000000.0,-21430000000.0,-7823000000.0,-15872000000.0,2877000000.0,12555000000.0,-9207000000.0,-1719000000.0,-60000000.0,28155000000.0,16210000000.0,-2987000000.0,-6308000000.0,-2316000000.0,434000000.0,-22000000.0,-8244000000.0,-14347000000.0
2019-03-31,-93000000.0,471000000.0,-14192000000.0,-1469000000.0,-9547000000.0,502000000.0,15600000000.0,6702000000.0,-1677000000.0,221000000.0,30221000000.0,15766000000.0,-3302000000.0,-6381000000.0,784000000.0,-77000000.0,-20000000.0,-11827000000.0,-15263000000.0
2018-03-31,-1000000.0,-1511000000.0,-22841000000.0,-14644000000.0,-21951000000.0,807000000.0,13115000000.0,-11518000000.0,-1001000000.0,-28000000.0,33303000000.0,16403000000.0,-1400000000.0,-6278000000.0,-69000000.0,1693000000.0,-28000000.0,-4824000000.0,-12589000000.0
2017-03-31,5610000000.0,572000000.0,-16331000000.0,-131000000.0,-8546000000.0,-340000000.0,11115000000.0,9007000000.0,-2166000000.0,809000000.0,33076000000.0,16187000000.0,-1652000000.0,-6214000000.0,41000000.0,318000000.0,-35000000.0,-1425000000.0,-16831000000.0
