,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,162000000.0,-5808000000.0,-16062000000.0,-15413000000.0,-26185000000.0,-187000000.0,31766000000.0,-4159000000.0,-3000000.0,-1940000000.0,39509000000.0,13256000000.0,-1499000000.0,-8840000000.0,-5482000000.0,4382000000.0,-1929000000.0,-9765000000.0,-15868000000.0
2019-03-31,-237000000.0,-600000000.0,-22897000000.0,-1232000000.0,-10819000000.0,-3042000000.0,32523000000.0,-4248000000.0,-4000000.0,-236000000.0,29454000000.0,11506000000.0,-901000000.0,-7662000000.0,-2589000000.0,-6470000000.0,-1921000000.0,-14003000000.0,-20784000000.0
2018-03-31,-482000000.0,10045000000.0,-11072000000.0,26000000.0,-7902000000.0,-58000000.0,29838000000.0,22327000000.0,-524000000.0,87000000.0,41215000000.0,10591000000.0,2562000000.0,-6186000000.0,-5513000000.0,-6909000000.0,-1218000000.0,-8716000000.0,-11972000000.0
2017-03-31,-5000000.0,5182000000.0,-12304000000.0,-545000000.0,-7294000000.0,-1247000000.0,26473000000.0,9253000000.0,-524000000.0,-1222000000.0,29608000000.0,9546000000.0,-607000000.0,-5597000000.0,-3816000000.0,-7911000000.0,-1152000000.0,-8259000000.0,-11013000000.0
