,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-03-31,23000000.0,172000000.0,6214000000.0,-17664000000.0,-24339000000.0,-44108000000.0,59600000000.0,198000000.0,-1373000000.0,19698000000.0,4491000000.0,-573000000.0,-4698000000.0,10000000.0,247000000.0,-1977000000.0,-21125000000.0,-1496000000.0
2019-03-31,129000000.0,9000000.0,-1165000000.0,-8408000000.0,-12573000000.0,-49237000000.0,37781000000.0,-6204000000.0,205000000.0,7329000000.0,5705000000.0,512000000.0,-3131000000.0,-6000000.0,1167000000.0,-1034000000.0,-5643000000.0,-704000000.0
2018-03-31,285000000.0,85000000.0,-1711000000.0,22004000000.0,21259000000.0,-113897000000.0,70572000000.0,-13168000000.0,-81000000.0,-32634000000.0,5580000000.0,644000000.0,-3131000000.0,17000000.0,730000000.0,-745000000.0,-6317000000.0,-1060000000.0
2017-03-31,-26000000.0,29000000.0,-2858000000.0,59631000000.0,58863000000.0,68340000000.0,-72187000000.0,18444000000.0,-109000000.0,-37451000000.0,5450000000.0,25000000.0,-3131000000.0,-11000000.0,-36371000000.0,-768000000.0,-5391000000.0,-1758000000.0
