,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2021-03-31,39462000000.0,4353000000.0,-150275000000.0,-50795000000.0,-118189000000.0,25097000000.0,237057000000.0,105379000000.0,272000000.0,373571000000.0,143074000000.0,10139000000.0,-67180000000.0,-16027000000.0,-42560000000.0,-214000000.0,9941000000.0,-199876000000.0
2020-03-31,-1220000000.0,-1007000000.0,-284431000000.0,77769000000.0,17650000000.0,3726000000.0,183012000000.0,84515000000.0,962000000.0,350334000000.0,140267000000.0,2724000000.0,-59926000000.0,8680000000.0,-14481000000.0,-193000000.0,30167000000.0,-285935000000.0
2019-03-31,-14525000000.0,-9824000000.0,-303741000000.0,109103000000.0,51546000000.0,5595000000.0,206930000000.0,29895000000.0,2248000000.0,279842000000.0,124419000000.0,2365000000.0,-57579000000.0,-59250000000.0,-16852000000.0,22000000.0,28795000000.0,-291581000000.0
2018-03-31,143620000000.0,54060000000.0,-194165000000.0,-32568000000.0,-83585000000.0,-47974000000.0,146086000000.0,-51274000000.0,1227000000.0,225249000000.0,141625000000.0,-31177000000.0,-51058000000.0,-47268000000.0,-30135000000.0,41000000.0,8889000000.0,-306608000000.0
