,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Issuance Of Stock,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,-506000000.0,-39678000000.0,-70084000000.0,80806000000.0,46880000000.0,14324000000.0,71000000.0,-11660000000.0,38881000000.0,-12000000.0,-1959000000.0,64045000000.0,67448000000.0,-6530000000.0,-19967000000.0,10758000000.0,28545000000.0,-14018000000.0,-15312000000.0,-56359000000.0
2019-12-31,10667000000.0,10190000000.0,-202823000000.0,150645000000.0,113678000000.0,-6033000000.0,114000000.0,73562000000.0,-14300000000.0,-22000000.0,-693000000.0,75562000000.0,58410000000.0,-11112000000.0,-22028000000.0,-31217000000.0,-9209000000.0,-15031000000.0,-53957000000.0,-92202000000.0
2018-12-31,3721000000.0,13916000000.0,-103112000000.0,-5870000000.0,-29722000000.0,12875000000.0,255000000.0,61403000000.0,-45066000000.0,-2431000000.0,-4809000000.0,92577000000.0,43845000000.0,-13505000000.0,-13940000000.0,-24291000000.0,-10659000000.0,-7736000000.0,-47419000000.0,-80596000000.0
2017-12-31,-376000000.0,22082000000.0,-1061000000.0,-38932000000.0,-53117000000.0,-30488000000.0,511000000.0,22749000000.0,43711000000.0,-17000000.0,2498000000.0,95392000000.0,43849000000.0,46971000000.0,-8977000000.0,-13287000000.0,-25447000000.0,-5702000000.0,60128000000.0,-36015000000.0
