,Investments,Change To Liabilities,Total Cashflows From Investing Activities,Net Borrowings,Total Cash From Financing Activities,Change To Operating Activities,Net Income,Change In Cash,Repurchase Of Stock,Effect Of Exchange Rate,Total Cash From Operating Activities,Depreciation,Other Cashflows From Investing Activities,Dividends Paid,Change To Inventory,Change To Account Receivables,Other Cashflows From Financing Activities,Change To Netincome,Capital Expenditures
2020-12-31,-3134000000.0,-12453000000.0,-33037000000.0,17914000000.0,6338000000.0,-4052000000.0,13233000000.0,24663000000.0,23000000.0,-3100000000.0,54462000000.0,32724000000.0,-82000000.0,-8531000000.0,10158000000.0,10781000000.0,-3068000000.0,-7798000000.0,-32719000000.0
2019-12-31,839000000.0,-9802000000.0,-24884000000.0,-12646000000.0,-26799000000.0,-3545000000.0,23500000000.0,-1941000000.0,-1000000.0,-895000000.0,50637000000.0,33226000000.0,-1460000000.0,-11849000000.0,4614000000.0,-3054000000.0,-2303000000.0,-5478000000.0,-34042000000.0
2018-12-31,2702000000.0,3966000000.0,-38388000000.0,1734000000.0,-11781000000.0,-10569000000.0,32028000000.0,980000000.0,5000000.0,159000000.0,50990000000.0,32981000000.0,-11000000.0,-11375000000.0,-14516000000.0,6897000000.0,-2145000000.0,-16605000000.0,-31343000000.0
2017-12-31,-57000000.0,9328000000.0,-58938000000.0,26073000000.0,11375000000.0,-11953000000.0,38603000000.0,980000000.0,-615000000.0,-5653000000.0,54196000000.0,31869000000.0,324000000.0,-11376000000.0,-9742000000.0,-7070000000.0,-2707000000.0,-13065000000.0,-32192000000.0
